cluster,concept,cuis
78,repaired chd,C0205340;C0280604;C3542407
77,mean ± sd waist circumference  cm,C0444504;C0455829;C2347634;C2348143;C2699239
77,increased waist circumference,C0205217;C0442805;C0455829
76,major cerebrovascular,C0205082;C0205164;C1880018;C4318856;C4521762
76,glyburide,C0017628
75,ptca or pci,C2936173
75,both ptca and cabg,C2936173
74,prior myocardial infarction,C0155668
74,no . of risk factors ( % ) | |,C0035648;C1553898
73,homa . % b  median ( ql  qnmbr )  %,C0549183;C0876920;C2347635;C2348144;C2939193
73,cangrelor  %,C1121991
72,muscle spasms,C0037763
72,health habits,C0679786
71,right coronary,C0225808
70,native hawaiian / other,C0337920
70,lp ( a )  mean ( sd ),C0065058;C0444504;C1439335;C2347634;C2348143;C2699239;C4553379
70,diabetic treatments !,C0087111;C0241863
70,bypass surgery,C1536078
70,any immunosuppressive agent,C0021081
69,full analysis set,C0002778;C0036849;C0443225;C0936012;C1442518;C1524024;C1705195
69,crude analysis  n ( % ),C0002778;C0936012;C1524024
68,draining cutaneous fistula at baseline  n ( % ),C0013103;C0180499;C4265177
67,lvdd ( mm ),C4330985;C4554674
66,primary end point  no . of events / total no . ( % ),C2986535
65,peripheral arterial disease — no . ( % ) §,C0085096;C1704436
65,peripheral arterial disease  n ( % ),C0085096;C1704436
65,any peripheral arterial disease,C0085096;C1704436
64,erosion score,C0333307;C0449820;C1880549;C1959609;C3887524;C4050231
63,mean prebronchodilator fevnmbr ( sd )  % predicted,C0444504;C2347634;C2348143;C2599602;C2699239
63,ctn - l  ng / ml,C0439275;C0917591
62,no . of prior bdmards,C0332152;C2826257
61,no p - blocker intake at randomisation ( n = nmbr ),C0034656;C0053917;C0369773;C1334884;C1512806;C2603361
61,coronary revascularization nmbr days after randomization,C0034656;C0053917;C0439228;C0877341;C1334884
60,haemorrhagic,C0333275
59,years since menopause,C0439234
58,concomitant corticosteroid use  n ( % ),C0239126;C0521115
57,type of mi ( % ),C0332307;C1547052;C3810814
57,arthritis,C0003864;C4552845
56,atenolol n = nmbr no . ( % ),C0004147;C0053917;C1334884
56,atenolol n = nmbr,C0004147;C0053917;C1334884
56,atenolol ( « = nmbr nmbr ),C0004147;C0053917;C1334884
55,ccbs  ( % ),C0006684
55,calcium channel blockers  n ( % ),C0006684;C2757014
55,calcium channel antagonists  n ( % ),C0006684;C2757014
55,calcium antagonists  n ( % ),C0006684
55,calcium - channel blockers ( % ),C0006684;C2757014
55,calcium - channel blocker ( ratelowering ),C0006684;C3536851;C4521885
54,total chol  mg / dl,C0201950;C0439175;C0439269;C0439810
54,small - artery occlusion ( lacune ),C0001168;C0011382;C0028778;C0226001;C0241970;C0264995;C0441597;C0700321;C1110554;C1947917
54,hbanmbrc  mean ( sd )  % [mmol / mol],C0444504;C2347634;C2348143;C2699239;C3829066
53,fibrinolytic for qualifying event,C0040044;C0441471;C1514624;C4019010
53,absolute  litres,C0205344;C0475211
52,gemfibrozil,C0017245
52,enrollment in lmwh,C0019139;C1516879;C1696073;C3536766;C3888021
52,dasnmbr ( esr )  mean ( sd ),C0444504;C2347634;C2348143;C2699239;C3811131
52,cardiac resynchronization therapy,C1167956
51,mean age ( years ) ( s . d . ),C0444504;C1510829;C2347634;C2348143
50,bare metal stent  n ( % ),C2825200
49,etoricoxib dose,C0178602;C0869039;C0972314;C1114758
48,mean nmbrmwd *  m ( sd ),C0369637;C0441923;C0444504;C2347634;C2348143;C2699239
47,ezetimibe,C1142985
47,after bronchodilation,C1371299;C3537072
46,with placebo ( n nmbr nmbr ),C0032042;C0053917;C1334884;C1696465;C1706408
46,rerandomization to placebo ( n = nmbr ) f,C0016327;C0032042;C0053917;C1334884;C1696465;C1706408
46,placebo nmbr year km ( % ),C0032042;C0053917;C0439234;C0439508;C1334884;C1696465;C1706408;C3887676
46,placebo n = nmbr subjects,C0032042;C0053917;C1334884;C1696465;C1706408
46,placebo event rate ( n = nmbr )  %,C0032042;C0053917;C0441471;C0871208;C1334884;C1521828;C1696465;C1706408;C4019010
46,nmbr placebo n = nmbr,C0032042;C0053917;C1334884;C1696465;C1706408
46,n ( indacaterol nmbr ug / indacaterol nmbr ug / placebo ),C0032042;C0053917;C0369718;C0441922;C1319635;C1334884;C1696465;C1706408;C1722260
46,difference ( tiotropium - placebo ) ml ( nmbr % ci ),C0008107;C0032042;C0053917;C0213771;C0439526;C1334884;C1696465;C1705224;C1705241;C1705242;C1706408;C3259781;C3887665
45,cardiovascular history,C1880008
44,ntpro - cnp ( ng / ml ),C0439275;C3889729
43,level of renal impairment,C0441889;C0456079;C1547707;C1565489;C2946261
43,acute coronary event,C0205178;C0741923
43,abdominal or perianal fistula at baseline  n ( % ),C0000726
43,abdominal aortic — no . ( % ),C0003484
42,american indian or native alaskan,C0002460
42,american indian or alaska,C0002460
41,pasi score ! * *,C0449820;C4050231;C4528685
40,other asian,C0078988
40,estimated glomerular filtration,C0232809;C0750572
39,invasive,C0205281;C1334278
38,neoplasia,C0027651;C1882062
38,hbanmbrca  % ( mmol / mol ),C3829066
37,prior years taking warfarin,C0332152;C0439234;C2826257
36,use of concomitant lipid - modifying therapy,C0023779;C0392747;C1524063;C1707479
36,prior lipid - modifying therapy,C0023779;C0392747;C1514463
36,other lipid parameters,C0023779;C0449381
36,mean lipid values  mg / dl,C0023779;C0042295;C0439269;C0444504;C2347634;C2348143
36,lipid profile,C0023779;C1979963;C2003903
36,lipid lowering medication use,C0023779;C0240320;C0441994;C2003888
36,lipid - lowering medication ( % ),C0013227;C0023779;C0441994;C2003888;C3244316;C4284232
35,median total cholesterol  mmol / l,C0201950;C0543421;C0549183;C0876920;C1532563;C2347635;C2348144;C2939193
35,diltiazem or verapamil,C0012373
34,seizure types reported during baseline  n ( % ) a,C0036572;C0332307;C1959629;C4553401
34,age at first seizure  years  mean ( sd ),C0036572;C0205435;C0444504;C1279901;C1510829;C1959629;C2347634;C2348143;C2699239;C4553401
33,normoalbuminuria at baseline ( nmbr % of patients treated ),C0030705;C0053917;C0168634;C1334884;C1442488
33,crcl at baseline < nmbr ml / min,C0053917;C0168634;C0439445;C1334884;C1442488;C1846718
33,baseline lp ( a ) in nmbr classes,C0053917;C0065058;C0168634;C0456387;C1334884;C1439335;C1442488;C1518526;C1705943;C4019422;C4553379
33,baseline hb < nmbr g nmbr nmbr n = nmbr,C0053917;C0062408;C0168634;C0439267;C1334884;C1442488
33,baseline bmi nmbr to < nmbr kg / mnmbr  n = nmbr,C0022718;C0053917;C0168634;C0439209;C0578022;C1334884;C1442488;C4054209
33,baseline albumin / creatinine ratio in nmbr classes,C0053917;C0168634;C0456387;C0486293;C1318293;C1334884;C1442488;C1518526;C1705943;C4019422
33,baseline : < nmbr . nmbr meq / l eos : > nmbr . nmbr or < nmbr . nmbr meq / l,C0053917;C0168634;C0439375;C1334884;C1442488;C1623465;C1861303
33,adjusted mean change from baseline ( nmbr % ci )  % [mmol / mol],C0008107;C0053917;C0168634;C0392747;C0439190;C0443172;C0444504;C0456081;C0948922;C1334884;C1442488;C1705241;C2347634;C2348143;C3259781;C3829066;C4319952
32,cv death + hf hospitalization,C0011065;C0018488;C0019993;C1306577;C1313497;C1538440;C3273279;C3538987;C4048877;C4082313;C4318503;C4552775
31,trend / het . test,C1521798;C4554533
31,low - dose rivaroxaban + aspirin ( n / n ),C1739768;C2608320
30,ppi use ( p = nmbr - nmbrt ),C0358591;C0871125;C3811894
30,ppi but no aspirin,C0358591;C0871125;C3811894
30,nontrial ppi,C0358591;C0871125;C3811894
30,non - study ppi use,C0358591;C0557651;C0871125;C1518422;C2603343;C3811894
29,mean a ± sem ( % ),C0444504;C2347634;C2348143
29,blood urea nitrogen ( mg / dl ),C0005845;C0439269;C0600137
28,after pci,C4049621
27,cv death or first hhf,C0011065;C1306577;C3538987;C4048877;C4082313;C4318503;C4552775
27,cv death / mi / stroke,C0011065;C0038454;C1306577;C3538987;C3810814;C4048877;C4082313;C4318503;C4552775;C4554100
27,cv death  ml  or stroke,C0011065;C0439526;C1306577;C1705224;C3538987;C3887665;C4048877;C4082313;C4318503;C4552775
26,serum uric acid ( mg / dl ),C0439269;C0455272;C0700634
26,pooled simva,C1709595;C2349200;C4522255
25,st - elevation mi,C0520886;C3810814
25,serum albumin  g / dl,C0036773;C0439267;C0728877
24,fatigue,C0015672;C3463815;C4050243;C4554645
24,energy / fatigue,C0015672;C0424589;C0542479;C1442080;C3463815;C4050243;C4330907;C4554645
23,pad lower extremities,C0182158;C0332568;C3540603;C3669270;C3814046;C4319657
22,single - vessel disease  n ( % ),C0037179;C0042373;C0087136;C0205171
21,left ventricular ejection fraction  % af history,C0019664;C0019665;C0262512;C0262926;C0344434;C0428772;C0488728;C1705255;C2004062;C4049859
21,history of symptomatic,C0019664;C0019665;C0231220;C0262512;C0262926;C1705255;C2004062
21,history of second prior mi,C0019664;C0019665;C0205436;C0262512;C0262926;C0332152;C0457385;C0565930;C1561503;C1705190;C1705255;C2004062;C2826257;C3810814
21,history of major bleeding,C0019080;C0019664;C0019665;C0205082;C0205164;C0262512;C0262926;C1705255;C2004062;C4318856;C4521762
21,history of dyspepsia,C0013395;C0019664;C0019665;C0262512;C0262926;C1705255;C2004062;C4552968
21,history of coronary revascularization,C0019664;C0019665;C0262512;C0262926;C0877341;C1705255;C2004062
21,history of amputation — no . ( % ),C0002688;C0019664;C0019665;C0262512;C0262926;C0332840;C1546539;C1705255;C2004062
21,history of amputation,C0002688;C0019664;C0019665;C0262512;C0262926;C0332840;C1546539;C1705255;C2004062
21,clinical history,C0019664;C0019665;C0205210;C0262512;C0262926;C1705255;C2004062
21,chf history,C0018802;C0019664;C0019665;C0262512;C0262926;C1705255;C2004062
21,cardiac history  %,C0018787;C0019664;C0019665;C0262512;C0262926;C1522601;C1705255;C2004062
21,cad history and risk factors  n ( % ),C0019664;C0019665;C0262512;C0262926;C1504769;C1705255;C2004062;C2239547;C3813548;C4284121
21,baseline copd exacerbation history  * n ( % ),C0019664;C0019665;C0168634;C0262512;C0262926;C0740304;C1442488;C1705255;C2004062
20,weight ( kg / mnmbr ) [median ( nmbrth to nmbrth percentile ) ],C0022718;C0439209;C0549183;C0552346;C0876920;C2347635;C2348144;C2939193;C4054209
20,weight  median ( nmbrth — nmbrth percentiles )  kg,C0022718;C0439209;C0549183;C0552346;C0876920;C2347635;C2348144;C2939193;C4054209
20,mean ± sd bmi  kg / mnmbr,C0022718;C0439209;C0444504;C0578022;C2347634;C2348143;C2699239;C4054209
20,grip strength ( kg ),C0022718;C0429271;C0439209;C2598165;C4054209
20,body mass  kg,C0022718;C0439209;C0518010;C4054209
20,bmi ( kg / mnmbr ) cardiac parameters,C0018787;C0022718;C0439209;C0449381;C0578022;C1522601;C4054209
20,bmi ( kg / mnmbr ) [median ( nmbrth to nmbrth percentile ) ],C0022718;C0439209;C0549183;C0876920;C2347635;C2348144;C2923536;C2939193;C4054209
19,non - q wave,C0429089;C1305738;C1518422
19,neuropilin ( ng / ml ),C0287275;C0439275
19,ace inhibitor — no . ( % ),C0003015;C4541021
18,lesion length  mean ( sd )  mm,C0221198;C0444504;C1444754;C1546698;C1706316;C2347634;C2348143;C2699239;C4330985;C4554674
18,anemia — no . ( % ) | |,C0002871;C1000483;C4554633
17,placebo + mtx,C0025677;C0032042;C1417487;C1696465;C1706408
17,mtx + non - mtx,C0025677;C1417487;C1518422
17,methotrexate dose at baseline,C0025677;C0168634;C0178602;C0869039;C1114758;C1442488
17,concomitant mtx —,C0025677;C0521115;C1417487
16,number of patients with,C2360800
15,vents / patients,C0030705
15,total comparators  patients with events / total patients,C0030705;C0439175;C0439810;C0441471;C1707454;C3541888;C4553389;C4553390
15,subset of patients on metformin,C0030705;C1515021
15,rosuvastatin of patients ( rate ),C0030705;C0871208;C0965129;C1521828
15,patients without ra  as  or psa ( n = nmbr  nmbr ),C0030705;C3538806;C4048756
15,patients with previous loss of response to and intolerance of infliximab *,C0030705;C0205156;C0871261;C1517945;C1552607;C1704632;C1706817;C2911692
15,patients with diabetic nephropathy,C0011881;C0030705;C1442864
15,patients treated with insulin,C0030705
15,patients treated for > nmbr weeks ( % ),C0030705
15,patients receiving corticosteroids at baseline,C0030705
15,patients not receiving corticosteroids at baseline,C0030705
15,patient history of disease n ( % ),C0030705;C0683519;C0730226;C0850708;C0944983
15,patient history of disease,C0030705;C0683519;C0730226;C0850708;C0944983
15,number of events / patients,C0030705;C0441471;C2360800;C3541888;C4330837
15,no . of patients / total no . ( % ),C0030705
15,hbanmbrc in patients with baseline hbanmbrc > nmbr % to < nmbr % ( > nmbr to < nmbr mmol / mol )  % [mmol / mol]  la  n baseline ( sd ) adjusted mean change ( nmbr % ci ) placebo subtracted change ( se ),C0030705
15,all randomized patients ( range ),C0030705;C0034656;C1514721;C2348147;C3542016;C3815594
14,argentina,C0003761;C1504311
13,emphysema ( % ),C0013990;C0034067
12,timi major / minor,C4441842
12,nmbrth - nmbrth percentiles,C1264641
12,hba  % nmbrc,C0019016;C1825777;C3538758
12,current tobacco abuse  n ( % ),C0040336;C0521116;C1705970
11,wml load at follow - up mri,C0024485;C0589120;C1522577;C1550025;C1704685;C1704782;C1708715;C1824234;C3274571;C3890166
11,three arm,C0205449;C0446516;C3715044;C4553528
11,paracetamol,C0000970
11,medication adherence,C2364172
11,acute stent thrombosis,C0205178;C3897493
10,total invasive cancer,C0439175;C0439810;C0677898
9,second prior mi,C0205436;C0332152;C0457385;C0565930;C1561503;C1705190;C2826257;C3810814
8,study medication — no . ( % ),C0013227;C0557651;C2603343;C3244316;C4284232
8,selected medications — no . ( % ),C0013227;C0802604;C1707391;C2598133;C4284232
8,prior medications,C0013227;C0332152;C0802604;C2598133;C2826257;C4284232
8,previous medications  n ( % ),C0013227;C0205156;C0802604;C1552607;C2598133;C4284232
8,periprocedural medications — no . / total no . ( % ),C0013227;C0802604;C2598133;C4284232
8,periprocedural medications — no . / total no .,C0013227;C0802604;C2598133;C4284232
8,other drugs,C0013227;C3687832
8,number of antidiabetes drugs at screening  n ( % ),C0013227;C0237753;C0449788;C3687832
8,no . of previous anti - tnf drugs — no . ( % ),C0013227;C0205156;C1448177;C1552607;C3687832
8,medication use — no . ( % ),C0013227;C3244316;C4284232
8,medication taken alone or in combination,C0013227;C3244316;C4284232
8,medication at enrollment — no . ( % ),C0013227;C1516879;C1696073;C3244316;C3888021;C4284232
8,glycemic drugs,C0005802;C0013227;C3687832
8,drugs used in diabetes  n ( % ),C0013227;C3687832
8,drug - related teaesnmbr,C0013227;C0439849;C0445223;C1254351
8,diastolic blood pressure ( mm hg ) medications,C0013227;C0428883;C0439475;C0802604;C1305849;C2598133;C4284232
8,concomitant medications for ulcerative colitis — no . ( % ),C0009324;C0013227;C0521115;C0802604;C2598133;C4284232
8,concomitant drugs,C0013227;C0521115;C3687832
8,concomitant antihyperglycaemic drugs  n ( % ),C0013227;C0020616;C0521115;C3687832
8,any pulmonary medication,C0013227;C0024109;C2707265;C2709248;C3244316;C4284232;C4522268
7,p  subgroup *,C0369773;C1079230;C1515021;C2603361
7,median ( qnmbr : qnmbr ) tg - rich lipoprotein cholesterol,C0065055;C0337445;C0549183;C0699759;C0876920;C2347635;C2348144;C2939193
6,unfractionated heparin before randomisation,C0019134;C0034656;C2825026
6,treatmentofpulmonary embolismpriorto randomization,C0034656
6,randomized to receive beta carotene,C0034656;C3815594
6,randomized,C0034656;C3815594
6,randomization to placebo or telmisartan,C0032042;C0034656;C1696465;C1706408
6,randomization groups nmbr and nmbr,C0034656
6,randomization - to -,C0034656
6,prior cv event at randomization !,C0034656;C0332152;C0441471;C2826257;C3538987;C4019010;C4048877;C4318503
6,pre - randomization pci,C0034656;C0332152;C0740175;C2257086;C3669034;C4049621
6,parenteral anticoagulalion before randomization,C0030547;C0034656;C4522267
6,medications at randomization,C0013227;C0034656;C0802604;C2598133;C4284232
6,low molecular weight ( lmw ) heparin before randomisation,C0019139;C0034656;C3536766
6,length of stay ( randomization to discharge  h ),C0023303;C0034656
6,laboratory values at randomization ( median and iqr ),C0022877;C0034656;C0042295;C0549183;C0876920;C2347635;C2348144;C2939193;C3244292;C4283904
6,iglar dose at randomization ( u / day ),C0034656;C0178602;C0456683;C0869039;C1114758
6,asastoppedat randomization  n,C0034656
6,age at randomization ( years ),C0034656;C1510829
6,active cancer at randomization  n ( % ),C0006826;C0034656;C0205177;C0998265;C1306459;C3853793;C3888249
5,prior percutaneous coronary intervention  n ( % ),C0332152;C1532338;C2826257
5,previous percutaneous coronary intervention,C0205156;C1532338;C1552607
5,percutaneous coronary intervention or coronary artery bypass graft surgery  n ( % ),C1532338
5,percutaneous coronary intervention,C1532338
4,high intensity,C4081854
3,terol  hdl - c  high - density lipoprotein cholesterol ,C0023822
3,high density lipoprotein cholesterol  mg / dl^,C0023822;C0439269
3,high - density lipoprotein cholesterol mean ( mg / dl ± sd ),C0023822;C0439269;C0444504;C2347634;C2348143;C2699239
3,high - density lipoprotein cholesterol  mg / l,C0023822;C0439268
3,hdl cholesterol ( week nmbr ) a,C0023822;C0053917;C0332174;C0392885;C0439230;C1334884
3,> nmbr . nmbr hdl cholesterol level,C0023822;C0053917;C0201950;C0392885;C0428466;C0441889;C0456079;C1334884;C1547707;C2946261;C3715113
2,tofacitinib nmbr mg two times a day,C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C2346927;C2930696;C4321396;C4521761
2,tofacitinib nmbr mg twice daily n = nmbr,C0024671;C0026410;C0053917;C0439269;C0585361;C1334884;C1960952;C2346927;C2930696;C4321396;C4521761
2,tofacitinib nmbr mg bid [n = nmbr |,C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C2346927;C2930696;C4321396;C4521761
2,tofacitinib  nmbr mg ( n = nmbr ),C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C2346927;C2930696;C4321396;C4521761
1,≥ nmbr . nmbr to < nmbr . nmbr years,C0053917;C0439234;C1334884
1,weight $ nmbr . nmbr kg  < nmbr . nmbr kg  n,C0005910;C0043100;C0053917;C1305866;C1319635;C1334884;C1705104
1,week nmbr mean 士 sd,C0053917;C0332174;C0439230;C0444504;C1334884;C2347634;C2348143;C2699239
1,week nmbr fpg  mean ( s . e . ),C0053917;C0332174;C0439230;C0444504;C1334884;C2347634;C2348143
1,vorapaxar n = nmbr,C0053917;C1334884;C2974521
1,visit nmbr ldl cholesterol strata,C0023824;C0053917;C0202117;C0545082;C1334884;C1512346;C2826704
1,very severe n z nmbr,C0053917;C1334884;C3641272;C4050419
1,verapamil sr n = nmbr no . ( % ),C0053917;C1334884;C1527129
1,verapamil sr n = nmbr,C0053917;C1334884;C1527129
1,varespladib ( n = nmbr ),C0053917;C1334884;C2713485
1,upper respiratory tract infection nmbr ( nmbr . nmbr ),C0041912;C0053917;C1334884
1,uacr ( mgg - nmbr ),C0053917;C1334884
1,type nmbr diabetes 一 no . ( % ),C0053917;C1320657;C1334884
1,type nmbr diabetes mellitus ’,C0053917;C1320657;C1334884
1,type nmbr diabetes duration  years,C0053917;C0439234;C0449238;C1320657;C1334884;C2926735
1,type nmbr diabetes duration  mean ( sd )  years,C0053917;C0439234;C0444504;C0449238;C1320657;C1334884;C2347634;C2348143;C2699239;C2926735
1,type nmbr diabetes,C0053917;C1320657;C1334884
1,triglycerides ( week nmbr ) a,C0041004;C0053917;C0332174;C0439230;C1334884
1,total study population ( n = nmbr  nmbr ),C0053917;C0439175;C0439810;C0557651;C1334884;C2348561;C2603343;C3258257
1,total n = nmbr n ( % ),C0053917;C0439175;C0439810;C1334884
1,total haq  nmbr - nmbr,C0053917;C0102923;C0439175;C0439810;C0451208;C1334884
1,total group ( n = nmbr ),C0053917;C0439175;C0439810;C0441848;C1334884
1,total cholesterol ( week nmbr ),C0053917;C0201950;C0332174;C0439230;C0543421;C1334884
1,tocilizumab ( n = nmbr ),C0053917;C1334884;C1609165
1,tnl ultrapositive > nmbr . nmbr pg / l  nmbr = nmbr,C0053917;C0439278;C1334884;C1540071
1,tirofiban ( n = nmbr ),C0053917;C0247025;C1334884
1,tim nmbr nsk score,C0053917;C0449820;C1313407;C1334884;C3541335;C3711667;C3827754;C3890185;C4050231;C4319633
1,ticlopidine ( n = nmbr ),C0040207;C0053917;C1334884
1,tg < nmbr  hdl > nmbr ( n = nmbr ),C0053917;C0337445;C1334884;C3715113
1,tertile nmbr ( nmbr . nmbr - nmbr . nmbr pg / ml ) n = nmbr,C0053917;C0439297;C1334884
1,tertile nmbr,C0053917;C1334884
1,tender joint count ( nmbr - nmbr ),C0053917;C0451530;C1334884
1,tender joint count  of nmbr,C0053917;C0451530;C1334884
1,telmisartan ( n = nmbr  nmbr ),C0053917;C0248719;C1334884
1,systolic blood pressure [mmhg] ( interaction : p = nmbr . nmbr ),C0053917;C0439475;C0488055;C0871470;C1306620;C1334884;C1704675
1,supine after nmbr minutes change from baseline,C0038846;C0053917;C0439232;C0700321;C0702093;C1282918;C1334884;C2347166
1,standard care ( n = nmbr ),C0053917;C1334884;C1442989;C1947933;C2828392
1,standard ( n = nmbr ),C0053917;C1334884;C1442989;C2828392
1,st - segment depression > nmbr . nmbr mv on admission  %,C0053917;C0520887;C1334884;C1454484;C1705503;C4281602
1,spironolactone ( n = nmbr ),C0037982;C0053917;C1334884
1,simvastatin monotherapy ( n = nmbr  nmbr * ),C0053917;C0074554;C1334884
1,simva n = nmbr n ( % ),C0053917;C1334884
1,shs  mean nmbr sd,C0053917;C0444504;C1334884;C2347634;C2348143;C2699239
1,sglt - nmbr inhibitors^,C0053917;C1334884;C3665045
1,sfc nmbr / nmbr | ig bid n = nmbr,C0021027;C0053917;C0305052;C0360506;C1334884;C4521536
1,severe n z nmbr,C0053917;C0205082;C1334884;C4050465;C4050466
1,severe impairment ( < nmbr ),C0053917;C0205082;C0221099;C0684336;C1334884;C4050465;C4050466
1,serum creatinine > nmbr pmol / l . n ( % ) |,C0053917;C0201976;C0439284;C0600061;C1334884
1,serum creatinine > nmbr mmol / l  n ( % ),C0053917;C0201976;C0600061;C1334884;C1532563
1,serum creatinine  limo nmbr nmbr,C0053917;C0201976;C0600061;C1334884
1,serum albumin  g nmbr nmbr,C0036773;C0053917;C0439267;C0728877;C1334884
1,selexipag ( n = nmbr ),C0053917;C1334884;C2000145
1,score of > nmbr . nmbr — %,C0053917;C0449820;C1334884;C4050231
1,score distribution : < nmbr,C0053917;C0449820;C0520511;C1334884;C1704711;C4050231
1,saxagliptin nmbrmg ( n z nmbr ),C0053917;C1334884;C1611934
1,rosuvastatin n = nmbr,C0053917;C0965129;C1334884
1,rosuvastain + fenofibric acid nmbr = nmbr,C0053917;C0060179;C1334884
1,rivastigmine ( n = nmbr ),C0053917;C0649350;C1334884
1,riva roxa ban n / n { % ) nmbr ( nmbr . nmbr ),C0053917;C0683610;C1334884;C4553947
1,reversibility ( bnmbr - agonist )  %  mean ( sd ) nmbr,C0053917;C0444504;C0449261;C1334884;C2347634;C2348143;C2699239;C2987634
1,relative decrease > nmbr %,C0053917;C0080103;C0205345;C0392756;C0547047;C1334884;C1547039
1,recent cardioversion ( within nmbr days before randomization ) —,C0013778;C0053917;C0332185;C0439228;C1334884
1,ratet ( nmbr % cl ),C0053917;C0596019;C1334884
1,rasagiline  nmbr mg / day,C0053917;C0439422;C0525678;C1334884
1,ranolazine ( n = nmbr  nmbr ),C0053917;C0073633;C1334884
1,py = nmbr . nmbr ),C0030428;C0053917;C1334884;C3538810
1,psoriasis covering > nmbr % bsa  n ( % ) §,C0033860;C0053917;C0180153;C0439844;C1334884
1,psoriasis body surface area > nmbr %,C0005902;C0033860;C0053917;C1334884
1,primary pci ( n = nmbr ),C0053917;C0205225;C0439612;C0439631;C1334884;C4049621
1,presence of honeycombing  nmbr n ( % ),C0053917;C0150312;C0332468;C0349384;C0392148;C1334884;C3854307
1,pooled empagliflozin ( n = nmbr ),C0053917;C1334884;C1709595;C2349200;C3490348;C4522255
1,physical function ( nmbr - nmbr  short form - nmbr subscale ),C0031843;C0053917;C0348078;C0376315;C0516981;C0542341;C0597240;C0700205;C0700329;C1282927;C1334884;C1522492;C1705273;C1806781;C2350002;C4049916;C4255237
1,phospholipid omega - nmbr levels : < nmbr % ( n = nmbr ),C0031676;C0053917;C0202177;C0441889;C1334884;C1719844
1,pfo closure group ( n = nmbr ),C0053917;C0185003;C0441848;C1334884;C1521802
1,percentage with disease duration < nmbr years,C0053917;C0439165;C0439234;C0872146;C1334884;C1549488;C1561533
1,percentage difference ( nmbr % cl ),C0053917;C0439165;C0596019;C1334884;C1549488;C1561533;C1705241;C1705242
1,pasi < nmbr *,C0053917;C1334884;C4528685
1,pain ( nmbr - nmbr mm vas ),C0042815;C0053917;C1334884;C4330985;C4554674
1,p - val . ( nmbr ),C0042285;C0053917;C0369773;C0523975;C1334884;C2603361
1,other ( nmbr . nmbr % ) t,C0053917;C1334884
1,nyha class nmbr - nmbr : no { n = llll ),C0053917;C1334884;C1882083
1,number of stent = nmbr,C0038257;C0053917;C0237753;C0449788;C1334884
1,north america n z nmbr,C0028405;C0053917;C1334884
1,north america hr ( nmbr % cl ),C0028405;C0053917;C0596019;C1334884
1,non - smoker ( n = nmbr  nmbr ),C0053917;C0337672;C0425293;C1334884;C4554605
1,non - hdl - c in nmbr classes,C0053917;C0456387;C1334884;C1518422;C1518526;C1705943;C3715113;C4019422
1,no peripheral revascularization ( n = nmbr  nmbr ),C0053917;C0205100;C0581603;C1334884
1,no . of nmbr - mg acetaminophen tablets / day,C0053917;C0439422;C1243102;C1334884
1,nmbrnd > nmbr . nmbr / < nmbr . nmbr,C0053917;C1334884
1,nmbrmwd decrease > nmbr m,C0053917;C0369637;C0392756;C0441923;C0547047;C1334884
1,nmbr yr km % ( n ),C0053917;C0439234;C1334884;C3887676
1,nmbr year or more,C0053917;C0439234;C0439508;C1334884
1,nmbr to < nmbr . nmbr %,C0053917;C1334884
1,nmbr prolonged antithrombotic pretreatment ( n = nmbr ),C0053917;C1334884
1,nmbr no . of events,C0053917;C1334884
1,nmbr mg / kg ( n = nmbr ),C0053917;C0439272;C1334884
1,nmbr locf ),C0053917;C1334884;C2825507
1,nmbr degree of ica stenosis 丰,C0053917;C0201519;C1334884;C4034225
1,nmbr bmi  kg / m,C0053917;C0578022;C1334884;C1532718
1,nmbr = minor symptoms  no limitations,C0026193;C0053917;C0205165;C0683368;C1334884;C1457887
1,nmbr = help needed  still independent,C0053917;C1334884
1,nmbr . nmbr - nmbr . nmbr ml / min / nmbr . nmbr mnmbr,C0053917;C0439445;C1334884
1,nmbr - nmbr / week,C0053917;C0332174;C0439230;C1334884
1,nmbr - nmbr ( severe ),C0053917;C1334884
1,nmbr - nmbr ( n = nmbr  nmbr ),C0053917;C1334884
1,nmbr - h plasma glucose during ogtt ( mmol / l ),C0029161;C0053917;C0202042;C0455280;C1334884;C2827804
1,nmbr - aminosalicylic compounds — no . ( % ),C0053917;C0205198;C1334884;C1706082
1,nmbr - aminosalicylates | | | |,C0053917;C0368663;C1334884
1,nmbr ( fevnmbr < nmbr % pred ),C0053917;C1334884
1,nmbr % < hbanmbrc < = nmbr %,C0053917;C1334884
1,nmbr  nmbr / nmbr  nmbr ( nmbr . nmbr ),C0053917;C1334884
1,myocardial infarction within the previous nmbr yr,C0027051;C0053917;C0205156;C0428953;C0439234;C1334884;C1552607;C2926063;C3810814;C4552959
1,mri substudy ( n = nmbr ),C0024485;C0053917;C1334884;C1824234;C3890166
1,montelukast ( n = nmbr ),C0053917;C0298130;C1334884
1,moderate impairment ( nmbr to < nmbr ),C0053917;C0205081;C0221099;C0684336;C1334884;C1881878;C4049705;C4049706;C4085643;C4321335
1,moderate ( nmbr risk factor ),C0035648;C0053917;C0205081;C1334884;C1881878;C4049705;C4049706;C4085643;C4321335
