cluster,concept,cuis
1258,i vitamin e,C0021966;C0042874;C0042890;C0221138;C0683454;C3714803
1258,i vitamin e ( n = nmbr ),C0021966;C0042874;C0042890;C0221138;C0683454;C3714803
1257,i placebo ( n = nmbr ),C0021966;C0032042;C0221138;C1696465;C1706408
1257,i placebo,C0021966;C0032042;C0221138;C1696465;C1706408
1256,i lisinopril ( n = nmbr ),C0021966;C0065374;C0221138
1256,ii lisinopril i,C0021966;C0065374;C0221138;C1710602;C4082587
1255,i - nmbr mg / d ( n = nmbr ),C0021966;C0024671;C0026410;C0152277;C0221138;C0439269;C0439422;C1960952;C2346927;C4321396;C4521761
1255,mean daily dose ( range ) — mg  i ,C0021966;C0024671;C0026410;C0221138;C0439269;C0444504;C1514721;C1960952;C2346927;C2347634;C2348070;C2348143;C2348147;C3542016;C4321396;C4521761
1254,hypovolaemia,C0546884
1254,volume depletion - related aes,C0439849;C0445223;C0546884;C1412268;C2699274
1253,hypertension at baseline,C0020538;C0168634;C1442488;C1963138
1253,without hypertension at baseline to hypertension,C0020538;C0168634;C1442488;C1963138
1252,history of lvh on electrocardiogram,C0019664;C0019665;C0149721;C0262512;C0262926;C1705255;C2004062
1252,history of lvh on echocardiogram,C0019664;C0019665;C0149721;C0262512;C0262926;C1705255;C2004062
1251,no history of extra - intestinal manifestations of ibd ( ref ),C0019664;C0019665;C0021853;C0262512;C0262926;C1280464;C1425988;C1705255;C1883702;C2004062
1251,history of extra - intestinal manifestations of ibd,C0019664;C0019665;C0021853;C0262512;C0262926;C1280464;C1705255;C1883702;C2004062
1250,history of dyslipidaemia,C0019664;C0019665;C0242339;C0262512;C0262926;C1705255;C2004062
1250,history of dyslipidemia,C0019664;C0019665;C0242339;C0262512;C0262926;C1705255;C2004062
1249,high trs : nmbr - nmbr ( n = nmbr,C0205250;C0266427;C0968917;C1150746;C1299351;C2700149;C3887512;C3889660;C4321237;C4522209
1249,moderate trs : nmbr - nmbr ( n = nmbr,C0205081;C0266427;C0968917;C1150746;C1881878;C4049705;C4049706;C4085643;C4321335
1249,low trs : nmbr - nmbr ( n = nmbr,C0205251;C0266427;C0968917;C1150746;C1550472;C3890211;C4048187;C4321351;C4522223
1248,low nafld fibrosis score ( nfs < - nmbr . nmbr ),C0205251;C0400966;C1550472;C1555018;C1954436;C1954437;C3890211;C4048187;C4321351;C4522223
1248,high nafld fibrosis score ( nfs > nmbr . nmbr ),C0205250;C0400966;C1299351;C1555018;C1954436;C1954437;C2700149;C3887512;C3889660;C4321237;C4522209
1247,liver disorder,C0023895
1247,hepatic disorders,C0023895
1246,heparin ± tirofiban ( n = nmbr ),C0019134;C0247025;C0770546
1246,heparin plus tirofiban ( n = nmbr ),C0019134;C0247025;C0332287;C0770546
1246,heparin + tirofiban ( n = nmbr ),C0019134;C0247025;C0770546
1245,nocturnal heartburn severity,C0018834;C0240526;C0439793;C0522510
1245,heartburn severity during the run - in periodt,C0018834;C0439793;C0522510;C3274438
1244,nateglinide and repaglinide,C0903898
1244,nateglinide ( n = nmbr ),C0903898
1244,hazard ratio ( nmbr % cl ) nateglinide vs . placebo,C0596019;C0903898;C2985465
1244,nateglinide n / n,C0903898
1243,hand,C0018563;C1552914
1243,total hands score,C0018563;C0439175;C0439810;C1552914
1243,psa ‐ modified shs of hands and feet,C0018563;C0392747;C1552914;C3810537;C3813209;C3889737
1243,hands,C0018563;C1552914
1242,gt,C1435727;C1704693;C2697657
1242,p value by gt,C1435727;C1704693;C1709380;C2697657
1241,golimumab nmbr mg ( n = nmbr ),C0024671;C0026410;C0439269;C1960952;C2346927;C2353893;C4321396;C4521761
1241,golimumab nmbr / nmbr mg,C0024671;C0026410;C0439269;C1960952;C2346927;C2353893;C4321396;C4521761
1241,golimumab nmbr mg / nmbr mgt,C0024671;C0026410;C0439269;C1960952;C2346927;C2353893;C4321396;C4521761
1241,golimumab nmbr mg ( n = nmbr ) †,C0024671;C0026410;C0439269;C1960952;C2346927;C2353893;C4321396;C4521761
1240,glycopyrrolate / eflow cs nmbr meg ( n = nmbr ),C0010182;C0017970;C0024489;C0025175;C0072225;C0271160;C3540510;C4085345
1240,glycopyrrolate / glycopyrrolate / eflow cs nmbr meg eflow cs nmbr meg ( n = nmbr ) ( n = nmbr ),C0010182;C0017970;C0024489;C0025175;C0072225;C0271160;C3540510;C4085345
1239,glucose - lowering therapy,C0017725;C0039798;C0087111;C0441994;C1363945;C2003888
1239,glucose - lowering therapy - no . ( % ),C0017725;C0039798;C0087111;C0441994;C1363945;C2003888
1238,glunmbrasp g . t,C0125690;C0439267
1238,nosnmbr glunmbrasp g . t,C0125690;C0326287;C0439267;C1518425
1237,gastrointestinal ( gi ) disorders,C0017178;C1708130;C3539617;C4050121
1237,gastrointestinal disorders,C0017178
1236,fgf - nmbr low / egfr < nmbr,C0016026;C0205251;C0919505;C1550472;C1739039;C3811844;C3812682;C3890211;C4048187;C4321351;C4522223
1236,fgf - nmbr high / egfr > nmbr,C0016026;C0205250;C0919505;C1299351;C1739039;C2700149;C3811844;C3812682;C3887512;C3889660;C4321237;C4522209
1236,fgf - nmbr high / egfr < nmbr,C0016026;C0205250;C0919505;C1299351;C1739039;C2700149;C3811844;C3812682;C3887512;C3889660;C4321237;C4522209
1236,fgf - nmbr low / egfr > nmbr,C0016026;C0205251;C0919505;C1550472;C1739039;C3811844;C3812682;C3890211;C4048187;C4321351;C4522223
1235,fgf - nmbr high / < nmbr elevated biomarkers,C0005516;C0016026;C0205250;C0919505;C1299351;C2700149;C3163633;C3887512;C3889660;C4321237;C4522209
1235,fgf - nmbr high / > nmbr elevated biomarkers,C0005516;C0016026;C0205250;C0919505;C1299351;C2700149;C3163633;C3887512;C3889660;C4321237;C4522209
1235,fgf - nmbr low / < nmbr elevated biomarkers,C0005516;C0016026;C0205250;C0205251;C0919505;C1550472;C3163633;C3890211;C4048187;C4321351;C4522223
1235,fgf - nmbr low / > nmbr elevated biomarkers,C0005516;C0016026;C0205250;C0205251;C0919505;C1550472;C3163633;C3890211;C4048187;C4321351;C4522223
1234,ff / vi nmbr % ( nmbr % ci nmbr – nmbr % ),C0008107;C0205999;C3259781;C4554348
1234,vi – nmbr % ( nmbr % ci – nmbr – nmbr % ),C0008107;C0205999;C3259781
1234,vi nmbr % ( nmbr % ci – nmbr – nmbr % ),C0008107;C0205999;C3259781
1234,vi nmbr % ( nmbr % ci nmbr – nmbr % ),C0008107;C0205999;C3259781
1234,ff / vi – nmbr % ( nmbr % ci – nmbr – nmbr % ),C0008107;C0205999;C3259781;C4554348
1233,gp mdi,C0993596;C1705010;C1839839;C3811116;C4049613
1233,ff mdi,C0993596;C1839839;C4049613;C4554348
1233,gff mdi,C0993596;C1839839;C4049613
1233,mdi,C0993596;C1839839;C4049613
1232,fevnmbr / fvc at baseline ( randomization ) ( % ) ∗,C0034656;C0168634;C1442488;C3714541
1232,fevnmbr   at baseline ( randomization ) ∗,C0034656;C0168634;C1442488;C3714541
1231,fenofibric acid - i - moderate - dose statin,C0021966;C0060179;C0221138;C0360714;C1709056
1231,fenofibric acid - i - low - dose statin,C0021966;C0060179;C0221138;C0360714;C0445550;C1708745
1230,febuxostat nmbr mg daily n = nmbr,C0024671;C0026410;C0249529;C0332173;C0439269;C1960952;C2346927;C4321396;C4521761
1230,febuxostat nmbr mg n = nmbr,C0024671;C0026410;C0249529;C0439269;C1960952;C2346927;C4321396;C4521761
1230,febuxostat nmbr mg daily n = nmbr % ( n / n ),C0024671;C0026410;C0249529;C0332173;C0439269;C1960952;C2346927;C4321396;C4521761
1230,febuxostat nmbr mg daily n = nmbr n ( % ),C0024671;C0026410;C0249529;C0332173;C0439269;C1960952;C2346927;C4321396;C4521761
1230,febuxostat nmbr mg,C0024671;C0026410;C0249529;C0439269;C1960952;C2346927;C4321396;C4521761
1230,febuxostat nmbr mg ( n = nmbr ),C0024671;C0026410;C0249529;C0439269;C1960952;C2346927;C4321396;C4521761
1229,fdc nmbr / nmbr pg,C0030827;C0072225;C0340427;C1266240;C1413520;C3539652
1229,fdc nmbr / nmbr pg vs aclidinium nmbr pg,C0030827;C0072225;C0340427;C1266240;C1413520;C3539652
1229,fdc nmbr / nmbr pg vs formoterol nmbr pg,C0030827;C0072225;C0340427;C1266240;C1413520;C3539652
1229,fdc nmbr / nmbr pg vs placebo,C0030827;C0072225;C0340427;C1266240;C1413520;C3539652
1228,premature discontinuation,C0151526;C0205252;C0457454;C1444662;C4018905;C4552847
1228,family history of premature coronary heart disease,C0151526;C0205252;C0260520;C1313980;C2317524;C4018905
1227,idiopathic / familial,C0015576;C0241888;C0332240
1227,familial,C0015576;C0241888
1226,index pe : event during,C0070939;C0441471;C0600653;C0918012;C1552854;C1637833;C1880476;C2986546;C4019010;C4284304
1226,qualifying index event as pe,C0070939;C0441471;C0600653;C0918012;C1514624;C1552854;C1637833;C1880476;C2986546;C4019010;C4284304
1226,extent of index pe ' ( n,C0070939;C0439792;C0600653;C0918012;C1552854;C1637833;C1880476;C2986546;C4284304
1225,evolocumab,C3529352
1225,evolocumab ( n = nmbr ),C3529352
1225,evolocumab + soc ( n = nmbr ),C3529352
1224,estradiol ( enmbr ) ( pmol / l ),C0014912;C0439284
1224,estradiol ( pmol / l ),C0014912;C0439284
1224,estradiol quartiles,C0014912;C2828255
1223,esophageal hiatal hernia *,C3489393
1223,hiatus hernia,C3489393
1223,hiatal hernia ( yes ) ( n ),C1549445;C1705108;C1710701;C3489393
1222,eq - nmbrd mobility,C0080078;C0205163;C0425245;C0439185;C0449580;C4318935
1222,eq - nmbrdprofile - mobility,C0080078;C0205163;C0425245;C0439185;C0449580;C4318935
1221,eligibility stratum,C0013893;C1548635
1221,eligibility strata,C0013893;C1548635
1220,elevated natriuretic peptides in previous nmbr days — no . ( % ) : ! :,C0205156;C0205250;C0439228;C1144709;C1552607;C3163633
1220,elevated natriuretic peptide level ( n = nmbr ),C0205250;C0441889;C0456079;C1144709;C1547707;C2709270;C2946261;C3163633;C3537020
1220,elevated natriuretic peptides in previous nmbr days — no . ( % ) $,C0205156;C0205250;C0439228;C1144709;C1552607;C3163633
1219,electrocardiography,C0013798;C1623258
1219,electrocardiogram,C0013798;C1547122;C1623258
1218,elective peripheral revascularization,C0205100;C0206058;C0439608;C0581603
1218,elective surgery,C0206058
1217,egfr by creatinine ( ml / min per nmbr · nmbr mnmbr,C0010294;C0439445;C1561535;C1739039;C3811844;C3812682
1217,egfr by creatinine ( ml / min per nmbr · nmbr mnmbr ),C0010294;C0439445;C1561535;C1739039;C3811844;C3812682
1216,e major non - vertebral fragility fractures ( fas ),C0205082;C0205164;C0302113;C0549207;C1518422;C4318856;C4521762
1216,morphometric vertebral,C0200760;C0549207
1215,dutasteride ( n = nmbr ),C0754659
1215,dutasteride ( w = nmbr ),C0754659
1215,dutasteride,C0754659
1214,dulaglutide nmbr . nmbr mg,C0024671;C0026410;C0439269;C1960952;C2346927;C3179549;C4321396;C4521761
1214,dulaglutide nmbr . nmbr mg ( n = nmbr ),C0024671;C0026410;C0439269;C1960952;C2346927;C3179549;C4321396;C4521761
1214,dulaglutide nmbr · nmbr mg ( n = nmbr ),C0024671;C0026410;C0439269;C1960952;C2346927;C3179549;C4321396;C4521761
1214,dulaglutide nmbr . nmbr mg *,C0024671;C0026410;C0439269;C1960952;C2346927;C3179549;C4321396;C4521761
1213,dihydropyridine ccbs,C0006684;C0012315;C0220821
1213,non - dihydropyridine ccbs,C0006684;C0012315;C0220821;C1518422
1212,ratio mepo / pbo ( nmbr % ci ),C0008107;C0031962;C0456603;C1547037;C3259781
1212,rate ratio mepo / pbo ( nmbr % ci ),C0008107;C0031962;C0456603;C0871208;C1521828;C1547037;C3259781
1212,difference mepo - pbo ( nmbr % ci ),C0008107;C0031962;C1705241;C1705242;C3259781
1211,difference ( n - nmbr fa - placebo ) lsm ± se ( mm / year ),C0032042;C0036919;C0439234;C0439508;C1696465;C1705241;C1705242;C1706408;C4330985;C4554674
1211,placebo slope lsm ± se ( mm / year ),C0032042;C0036919;C0439234;C0439508;C0807955;C1696465;C1706408;C4330985;C4554674
1210,difference ( glargine - standard care ) lsm ± se ( mm / year ),C0036919;C0439234;C0439508;C0907402;C1442989;C1705241;C1705242;C1947933;C2828392;C4330985;C4554674
1210,insulin glargine slope lsm ± se ( mm / year ),C0036919;C0439234;C0439508;C0807955;C0907402;C4330985;C4554674
1209,systoiic biood pressure,C0033095;C0460139;C1306345;C4284008
1209,diastoiic biood pressure,C0033095;C0460139;C1306345;C4284008
1209,pressure ( mm hg ),C0033095;C0439475;C0460139;C1306345;C4284008
1209,pressure,C0033095;C0460139;C1306345;C4284008
1208,therapy use,C0039798;C0042153;C0087111;C0457083;C1363945;C1947944
1208,diabetic therapy use,C0039798;C0042153;C0087111;C0241863;C0457083;C1363945;C1947944
1207,iga mod nmbr score,C0011860;C0449820;C2825347;C4050231
1207,mod / sev exacerbation rates,C0011860;C0439793;C0458216;C0871208;C1521828;C2983285;C4086268
1207,mod / sev exacerbation rate,C0011860;C0439793;C0458216;C0871208;C1521828;C2983285;C4086268
1207,diabetes type ii,C0011860
1207,type ii diabetes,C0011860
1206,dexlansoprazole mr nmbr mg,C0024485;C0024671;C0026410;C0439269;C1417249;C1960952;C2346927;C2347167;C2348248;C3254418;C4050513;C4321396;C4521761
1206,dexlansoprazole mr nmbr mg qd,C0024485;C0024671;C0026410;C0332173;C0439269;C1417249;C1960952;C2346927;C2347167;C2348248;C3254418;C4050513;C4321396;C4521761
1205,dexlansoprazole mr,C0024485;C1417249;C2347167;C2348248;C3254418;C4050513
1205,dexlansoprazole mr ( n = nmbr ),C0024485;C1417249;C2347167;C2348248;C3254418;C4050513
1204,delayed - eptifibatide group ( n = nmbr ),C0205421;C0253563;C0441848;C1545665;C3272602
1204,delayed eptifibatide,C0205421;C0253563;C1545665;C3272602
1204,early eptifibatide,C0253563;C1279919
1204,early - eptifibatide group ( n = nmbr ),C0253563;C0441848;C1279919
1203,death due to renal failure ®,C0011065;C0035078;C0678226;C1306577;C1963154;C4082313;C4552775
1203,death due to renal failure or sustained esrd,C0011065;C0035078;C0678226;C1306577;C1963154;C4082313;C4552775
1202,de ( n = nmbr ),C0011198;C0017480;C3541240
1202,denmbr n = nmbr,C0011198;C0017480;C3541240
1202,de,C0011198;C0017480;C3541240
1201,mean nmbr - h dbp +,C0033727;C0369286;C0441932;C0444504;C0536221;C0564385;C2347634;C2348143;C3813197;C4281799;C4528284
1201,dbp ( mean over nmbr h ),C0033727;C0369286;C0441932;C0444504;C0536221;C0564385;C2347634;C2348143;C3813197;C4281799;C4528284
1200,dapagliflozin nmbr mg + insulin ( n   = nmbr ),C0021641;C0024671;C0026410;C0439269;C1533581;C1579433;C1960952;C2346927;C2353951;C3714501;C4321396;C4521761
1200,dapagliflozin nmbr mg + insulin ( n = nmbr ),C0021641;C0024671;C0026410;C0439269;C1533581;C1579433;C1960952;C2346927;C2353951;C3714501;C4321396;C4521761
1199,total daily insulin dose ( lu / kg ),C0021641;C0022718;C0024171;C0024176;C0439209;C1533581;C1579433;C2348070;C2697939;C3714501;C4054209
1199,daily total dose of insulin — lu / kg,C0021641;C0022718;C0024171;C0024176;C0439209;C1533581;C1579433;C2348070;C2697939;C3714501;C4054209
1198,vitamin d §,C0014695;C0042866;C2936842;C3537249;C3714503
1198,daily dose of vitamin d ( iu / day ),C0014695;C0042866;C0439465;C2348070;C2936842;C3537249;C3714503
1197,favors dabigatran,C0309049;C2348066
1197,dabigatran,C2348066
1197,dabigatran nmbr mg nmbr mg % per yr,C0439234;C1319635;C2348066
1197,dabigatran ( n = nmbr ),C2348066
1197,factors dabigatran,C1521761;C2348066;C2827422
1197,dabigatran nmbr vs dabigatran nmbr mg bid,C2348066
1197,dabigatrannmbr vs . warfarin p ( inter ),C2348066
1197,hazard ratio with dabigatran,C2348066;C2985465
1196,dnmbr vs warfarin rr ( nmbr % ci,C0073187;C0332173;C4484261
1196,d / mi / idfvst,C0073187;C0332173;C3810814;C4484261
1196,d includes cardiac glycosides,C0073187;C0332173;C4484261
1196,d,C0073187;C0332173;C4484261
1196,dnmbr % ( n / n ),C0073187;C0332173;C4484261
1196,dnmbr vs warfarin,C0073187;C0332173;C4484261
1195,cvd without ml / stroke,C0007222;C0038454;C0439526;C1705224;C3887665;C4554100
1195,cvd / mi / stroke,C0007222;C0038454;C3810814;C4554100
1195,cvd / stroke / see,C0007222;C0038454;C4554100
1194,cvd mortality,C0007222;C0026565;C0026566
1194,non - cvd mortality,C0007222;C0026565;C0026566;C1518422
1193,current use of hormone therapy,C0019932;C0279025;C0521116;C1524063;C1705970;C2827774;C4521914
1193,hormones,C0019932
1192,current tobacco smoker,C0040329;C0086707;C0521116;C0740009;C1705970;C3173209;C3241966;C4505217
1192,current tobacco smoker ( % ) qualifying event ( % ),C0040329;C0086707;C0441471;C0521116;C0740009;C1514624;C1705970;C3173209;C3241966;C4019010;C4505217
1191,current alendronate use,C0042153;C0102118;C0457083;C0521116;C1705970;C1947944
1191,duration alendronate use,C0042153;C0102118;C0449238;C0457083;C1947944;C2926735
1190,cr + mh + crpnorr,C0026514;C0201975;C2930980;C3539604;C3711669;C4084730;C4553336;C4553337
1190,cr + mh,C0026514;C0201975;C2930980;C3539604;C3711669;C4084730;C4553336;C4553337
1189,x cr nmbr . nmbr x age,C0001779;C0201975;C3539604;C3711669;C4084730;C4553336;C4553337
1189,cr + crpnorr,C0201975;C3539604;C3711669;C4084730;C4553336;C4553337
1188,coronary procedure ( % of group ),C0018787;C0018821;C0441833;C0687744;C1257890;C1279986;C1519504;C1705428;C1705429;C2986530
1188,previous coronary procedure ( % of group ),C0018787;C0018821;C0205156;C0441833;C0687744;C1257890;C1279986;C1519504;C1552607;C1705428;C1705429;C2986530
1187,time from end of fit,C0036572;C1522314;C2349186;C4048158;C4553125
1187,convulsion,C0036572;C4048158
1186,continued use of gpa,C0549178;C1524063;C3495801;C4553145
1186,new use of gpa,C0205314;C1524063;C3495801;C4553145
1185,concomitant treatments at randomization,C0034656;C0087111;C0521115
1185,randomized treatments,C0034656;C0087111;C3815594
1185,treatments at randomisation,C0034656;C0087111
1184,oral anti - dm drug status,C0011816;C0029167;C0175795;C0304289;C0449438;C3250443
1184,concomitant oral anti - dm drugs,C0011816;C0029167;C0175795;C0304289;C0521115;C3250443
1183,completed previous febuxostat study,C0205156;C0249529;C1552607;C2348557
1183,participated in a previous febuxostat studyb,C0205156;C0249529;C1552607
1183,completed prior febuxostat studya,C0205197;C0249529;C0332152;C2826257;C3854010
1183,febuxostat,C0249529
1182,combined therapy vsdutasteride,C0033972
1182,combined therapy ( / v = nmbr ),C0033972
1181,golimumab combined ( n = nmbr ),C0205195;C2353893
1181,combined golimumab groups,C0205195;C2353893
1181,golimumab,C2353893
1180,no colchicine ( n = nmbr ),C0009262
1180,colchicine ( n = nmbr ),C0009262
1179,cns systemic embolism,C0013922;C0205373;C1704212;C3714787
1179,non cns embolism,C0013922;C1518422;C1704212;C3714787
1178,ck > nmbr x ulnnmbr,C0009212;C0010287;C1519815;C1872855
1178,ck > nmbrxuln,C0009212;C0010287;C1872855
1177,lung,C0024109
1177,chronic obstructive pulmonary,C0024109;C0205191;C0549186;C2707265;C2709248;C4522268
1177,pulmonary embolismb,C0024109;C2707265;C2709248;C4522268
1177,pulmonary embolisma,C0024109;C2707265;C2709248;C4522268
1176,characteristic_name,C0027365;C1521970;C1547383;C4522128
1176,subgroup name / level,C0027365;C0441889;C0456079;C1079230;C1515021;C1547383;C1547707;C2946261;C4522128
