cluster,concept,cuis
20,disease duration nmbr to bnmbr years ( n = nmbr ),C0053917;C0439234;C0872146;C1334884
20,aspirin group ( n = nmbr nmbr ) ( nmbr nmbr person years ),C0004057;C0027361;C0053917;C0439234;C0441848;C1334884;C2347489
20,> nmbr yr warfarin experience,C0043031;C0053917;C0237607;C0439234;C0596545;C1334884
20,> nmbr years education,C0013621;C0013622;C0013658;C0039401;C0053917;C0439234;C1334884
20,< nmbr years eze / simva,C0053917;C0439234;C1334884
19,western europe and israel,C0043129
19,triple - vessel disease  n ( % ),C0856738
19,standard therapy,C2936643
19,single vessel coronary artery disease *,C0581374
19,seropositivity,C0521143
19,risk reduction  %,C1137094
19,risk of bleeding,C3251812
19,qualifying nstemi  n ( % ),C1514624;C3537184;C4255010
19,prior biologic therapy ( including anti - tnfs ),C0278947
19,no dysglycaemia or mets,C1960636
19,native hawaiian or other pacific islander,C0337920
19,myocardial ischaemia,C0010054;C0151744
19,months since ra was first diagnosed  mean ( sd ),C0439231
19,mini - mental state examination,C0451306
19,medium - or low - intensity statin,C0009458;C0439536;C1705217;C3244283;C4085196;C4522282;C4522283
19,left circumflex artery,C0226037
19,left bundle - branch block,C0023211;C0344420;C2828132
19,left anterior descending artery  n ( % ),C0226032
19,implantable cardioverter - defibrillator,C0162589;C2825184
19,hypoglycaemic agents,C0020616
19,hispanic / latin american,C0019576
19,heavy calcification,C0006660;C0006663;C0175895;C0439539;C1533591;C1879982;C2242558
19,glargine,C0907402
19,former or never,C0205156;C0750523
19,first mace,C0205435;C0349381;C0949745;C1279901;C1445339
19,fevnmbr / fvc ( post salbutamol ),C0001927;C0687676;C1704687;C3469826;C3714541
19,fevnmbr / fvc ( post - albuterol ),C3714541
19,emergent / urgent surgery,C0750573;C2188405
19,dpi ( other than diskus )  n,C1553480
19,detemir / insulin glargine  %,C0537270;C0907402
19,depressed and low perceived social support,C0344315;C0549249
19,d - dimer levelsatinclusion,C0060323
19,creatinine clearance by c - g ( ml / min ),C0151280;C0439267
19,coronary heart disease ( % ),C0010054;C0010068;C1956346
19,coronary heart disease,C0010054;C0010068;C1956346
19,combined trials,C0008976;C0205195
19,ccv history / condition,C0683519
19,cardiovascular history 一 no . ( % ),C1880008
19,cardiovascular disease,C0007222
19,bilateral disease ( % ) ' j ' ' j ',C1511113
19,beta - blockers ( all )  n ( % ),C0001645
19,beta - blocker — no . ( % ),C0001645
19,beta - blocker ( except sotalol ),C0001645;C0037707
19,beta - adrenergic blocker,C0001645;C2757061;C3536830
19,associated with hiv infection,C0019693;C0332281
19,associated with connective tissue disease,C0009782;C0332281
19,any relevant infarct,C0021308;C2347946
19,any albuminuria — no . ( % ),C0001925
19,age at diagnosis  y,C1828181;C3173302
19,acute dvt study,C0149871;C0205178;C0557651;C2603343;C2926618;C3899446
18,yes  insulin - treated,C0021641;C1533581;C1549445;C1579433;C1705108;C1710701;C3714501
18,without insulin or insulin - modifying therapy,C0021641;C1533581;C1579433;C3714501
18,receiving insulin therapy,C0021641;C0039798;C0087111;C1363945;C1514756;C1533581;C1579433;C3714501
18,oad plus insulin,C0021641;C1533581;C1579433;C3714501
18,insulin and oral hypoglycemic drugs,C0021641;C1533581;C1579433;C3714501
18,insulin : glucose ratio,C0017725;C0021641;C0456603;C1533581;C1547037;C1579433;C3714501
18,insulin + oad,C0021641;C1533581;C1579433;C3714501
18,insulin ( pmol / l ) t vital signs,C0021641;C0150404;C0439284;C0518766;C1533581;C1579433;C3714501
18,initiation of insulin,C0021641;C0589507;C1158830;C1533581;C1579433;C1704686;C3714501
18,fasting insulin — / tiu / ml §,C0015663;C0021641;C0439526;C1533581;C1579433;C1705224;C3714501;C3887665
18,fasting insulin,C0015663;C0021641;C1533581;C1579433;C3714501
17,total updrs score ( range  nmbr - nmbr ) 卞,C0439175;C0439810;C3639721
17,total stent length,C0038257;C0439175;C0439810;C1444754;C1706316
17,total invasive cancer,C0439175;C0439810;C0677898
17,total gadolinium - enhancing lesion count  no . ( % ),C0439175;C0439810;C1333400
17,total chol  mg / dl,C0201950;C0439175;C0439269;C0439810
17,secondary ( change in total updrs score from baseline to final visit in phase nmbr ),C0027627;C0175668;C0205436;C0392747;C0439175;C0439810;C0443172;C1705241;C3639721;C4319952
17,o total randomized,C0439175;C0439810;C0483204
16,score on nih stroke scale — median ( iqr ),C0449820;C0549183;C0876920;C1697238;C2347635;C2348144;C2939193;C3484372;C4050231
16,nt - probnp  median ( iqr )  pg / ml,C0439297;C0549183;C0669479;C0754710;C0876920;C2347635;C2348144;C2939193
16,months from mi — median ( iqr ),C0439231;C0549183;C0876920;C2347635;C2348144;C2939193;C3810814
16,median total cholesterol  mmol / l,C0201950;C0543421;C0549183;C0876920;C1532563;C2347635;C2348144;C2939193
16,median duration of study - drug administration,C0013175;C0549183;C0876920;C2347635;C2348144;C2348354;C2939193
16,median change  %,C0392747;C0443172;C0549183;C0876920;C1705241;C2347635;C2348144;C2939193;C4319952
16,median cardiac troponin t ( iqr ) — pg / ml,C0439297;C0549183;C0876920;C2347635;C2348144;C2939193;C3538889
16,median blood eosinophil count  cells per pla,C0200638;C0456170;C0549183;C0876920;C2347635;C2348144;C2939193
16,median ( sd )  mg / mmol,C0549183;C0567349;C0876920;C2347635;C2348144;C2348885;C2699239;C2939193
16,median ( qnmbr : qnmbr ) tgs,C0549183;C0876920;C1156212;C1537574;C2347635;C2348144;C2939193
16,median ( qnmbr : qnmbr ) tg - rich lipoprotein cholesterol,C0065055;C0337445;C0549183;C0699759;C0876920;C2347635;C2348144;C2939193
16,median ( iqr ) age  years,C0549183;C0876920;C1510829;C2347635;C2348144;C2939193
16,median ( days ),C0439228;C0549183;C0876920;C2347635;C2348144;C2939193
16,lipoprotein ( a )  median ( ql  qnmbr )  nmol / l,C0065058;C0125953;C0439282;C0549183;C0876920;C1096202;C1439335;C2347635;C2348144;C2939193
16,laboratory values at randomization ( median and iqr ),C0022877;C0034656;C0042295;C0549183;C0876920;C2347635;C2348144;C2939193;C3244292;C4283904
16,homa . % b  median ( ql  qnmbr )  %,C0549183;C0876920;C2347635;C2348144;C2939193
16,homa - ir  median ( qnmbr  qnmbr ),C0022065;C0022071;C0549183;C0876920;C1448132;C2347635;C2348144;C2939193
16,estimated glomerular filtration rate - ml / min  median ( iqr ) ',C0439445;C0549183;C0876920;C2347635;C2348144;C2939193;C3811844
16,duration of disease  median,C0549183;C0872146;C0876920;C2347635;C2348144;C2939193
16,duration of clopidogrel pretreatment 一 hr median,C0070166;C0449238;C0549183;C0876920;C1550147;C2347635;C2348144;C2709094;C2926735;C2939193;C3539075;C3539076
16,diabetes durationa < median,C0011847;C0011849;C0549183;C0876920;C2347635;C2348144;C2939193
16,crp ( mg / l )  median ( min  max ),C0439268;C0549183;C0702093;C0876920;C1524029;C2347635;C2348144;C2939193;C3813700;C3890735;C4048285
16,chanmbrdsnmbr - vasc score ( median  iqr ),C0449820;C0549183;C0876920;C2347635;C2348144;C2939193;C4050231
16,c - peptide  median ( ql  qnmbr )  nmol / l,C0006558;C0439282;C0549183;C0876920;C2347635;C2348144;C2939193
16,bnp  median ( iqr )  pg / ml,C0054015;C0439297;C0549183;C0876920;C1095989;C1417808;C2347635;C2348144;C2939193;C2982014
16,baseline hematocrit  median ( iqr ),C0018935;C0168634;C0518014;C0549183;C0876920;C1442488;C2347635;C2348144;C2939193
16,age ( years ) [median ( nmbrth to nmbrth percentile ) ],C0549183;C0876920;C1264641;C1510829;C2347635;C2348144;C2939193
16,age  yrs  median ( nmbrth  nmbrth ),C0001779;C0549183;C0876920;C2347635;C2348144;C2939193
15,stent length per lesion  mm,C0038257;C0221198;C1444754;C1546698;C1706316;C4330985;C4554674
15,lvdd ( mm ),C4330985;C4554674
15,left atrial diameter  mm ( sd ),C0225860;C0225861;C1301886;C2699239;C4330985;C4554674
15,erythrocyte sedimentation rate — mm / hr | |,C1176468;C1619634;C4330985;C4554674
14,peripheral arterial disease — no . ( % ) §,C0085096;C1704436
14,peripheral arterial disease  n ( % ),C0085096;C1704436
14,peripheral - artery disease ( % ),C1704436;C4025272
14,any peripheral arterial disease,C0085096;C1704436
13,second prior mi,C0205436;C0332152;C0457385;C0565930;C1561503;C1705190;C2826257;C3810814
13,prior years taking warfarin,C0332152;C0439234;C2826257
13,prior use of biologics  n ( % ),C0005515;C0005522;C0332152;C1524063;C2826257;C4553887
13,prior use of biologic agents,C0005515;C0332152;C1524063;C2826257
13,prior tnfi  n ( % ),C0332152;C2826257
13,prior therapy with tnf antagonist  n ( % ),C0231491;C0279936;C0332152;C1448177;C1514463;C2826257
13,prior stroke or transient ischemic attack,C0038454;C0332152;C2826257;C4554100
13,prior percutaneous coronary intervention  n ( % ),C0332152;C1532338;C2826257
13,prior pci or cabg surgery,C0332152;C2826257;C4049621
13,prior ischemic stroke,C0332152;C0948008;C2826257
13,prior implantable cardiodefibrillator  n ( % ),C0021102;C0332152;C2826257
13,prior immunnosupressive failure but no anti - tnf failure,C0231174;C0332152;C0680095;C2826257
13,prior history of cardiovascular disease  n ( % ),C0332152;C0455539;C2826257
13,prior failure of anti - tnf therapy — no . ( % ),C0231174;C0281481;C0332152;C0680095;C2826257
13,prior diabetes,C0011847;C0011849;C0332152;C2826257
13,prior corticosteroid failure only,C0001617;C0205171;C0231174;C0332152;C0680095;C1720467;C2826257;C3536709
13,prior coronary revascularization  n ( % ),C0332152;C0877341;C2826257
13,prior coronary revascularization,C0332152;C0877341;C2826257
13,prior coronary artery bypass graft surgery,C0010055;C0332152;C2826257
13,prior congestive heart failure,C0018802;C0332152;C2826257
13,prior cerebrovascular disease,C0007820;C0332152;C2826257
13,prior cardiovascular event — no . ( % ) - j -,C0332152;C1320716;C2826257
13,prior cardiovascular event — no . ( % ),C0332152;C1320716;C2826257
13,prior cardiac surgery  n ( % ),C0018787;C0018821;C0332152;C0455610;C0524727;C1522601;C2826257
13,prior antihypertensive medication  n ( % ),C0003364;C0332152;C2826257
13,prior anti - tnf therapy — no . ( % ),C0281481;C0332152;C2826257
13,number of prior csdmards  n ( % ),C0237753;C0332152;C0449788;C2826257
13,no prior ml or stroke,C0332152;C0439526;C1705224;C2826257;C3887665
13,no . of prior tnfi,C0332152;C2826257
13,no . of prior bdmards,C0332152;C2826257
13,any prior anti - tnf treatment failure,C0162643;C0231174;C0235828;C0332152;C0521983;C0680095;C1448177;C1514463;C1547544;C2826257
12,smoking status at screening  n ( % ),C0037369;C0220908;C0220909;C0421330;C0453996;C1519386;C1698960;C1710031;C1710032;C1710477;C1881674;C2348164
12,screening prebronchodilator fevnmbr  l,C0220908;C0220909;C1698960;C1710031;C1710032;C1710477;C2348164;C2599602
12,screening bmi ( kg / mnmbr ),C0022718;C0220908;C0220909;C0439209;C0578022;C1698960;C1710031;C1710032;C1710477;C2348164;C4054209
12,screening % reversibility fevnmbr,C0220908;C0220909;C0449261;C1698960;C1710031;C1710032;C1710477;C2348164
12,screening % predicted fevnmbr,C0220908;C0220909;C0681842;C1698960;C1710031;C1710032;C1710477;C1882327;C2348164
12,postbronchodilator lung function at screening,C0035245;C0220908;C0220909;C1698960;C1710031;C1710032;C1710477;C2348164;C2599594
12,age at screening,C0001779;C0220908;C0220909;C1698960;C1710031;C1710032;C1710477;C2348164
11,toast classification of qualifying stroke,C0038454;C1514624;C1710306;C4521230;C4554100
11,stroke or tia — no . ( % ),C0038454;C4554100
11,stroke or pvd  ( % ),C0038454;C4554100
11,stroke ( vs tia ),C0038454;C4554100
11,previous transient ischaemic attack / ischaemic stroke previous warfarin use,C0007787;C0038454;C0042153;C0043031;C0205156;C0457083;C0917805;C1552607;C1947944;C4554100
11,previous stroke ortransient ischaemic attack ( % ),C0038454;C0205156;C0745413;C1552607;C4554100
10,unknown type,C0332307;C0439673;C1547052;C3541433;C4050014
10,type of mi ( % ),C0332307;C1547052;C3810814
10,type of des,C0011702;C0332307;C1547052;C4551552
10,type of concomitant statin,C0332307;C0360714;C0521115;C1547052
10,qualifying type of atherosclerosis — no . ( % ),C0003850;C0004153;C0332307;C1514624;C1547052
10,qualifying mi type,C0332307;C1514624;C1547052;C3810814
10,predominant type of heparin,C0019134;C0332307;C0770546;C1542147;C1547052
10,mi type unknown ( % ),C0332307;C1547052;C3810814
10,any type  according to daily dose * *,C0332307;C0680240;C1547052;C2348070
9,weight $ nmbr . nmbr kg  < nmbr . nmbr kg  n,C0005910;C0043100;C0053917;C1305866;C1319635;C1334884;C1705104
9,warfarin ( n = nmbr ),C0043031;C0053917;C1334884
9,vorapaxar n = nmbr,C0053917;C1334884;C2974521
9,vorapaxar group ( n = nmbr ),C0053917;C0441848;C1334884;C2974521
9,visit nmbr ldl cholesterol strata,C0023824;C0053917;C0202117;C0545082;C1334884;C1512346;C2826704
9,very severe n z nmbr,C0053917;C1334884;C3641272;C4050419
9,verapamil sr n = nmbr no . ( % ),C0053917;C1334884;C1527129
9,verapamil sr n = nmbr,C0053917;C1334884;C1527129
9,vascular territory # nmbr,C0005847;C0053917;C1301808;C1334884;C1558950;C1801960;C2983136
9,varespladib ( n = nmbr ),C0053917;C1334884;C2713485
9,upper respiratory tract infection nmbr ( nmbr . nmbr ),C0041912;C0053917;C1334884
9,uacr ( mgg - nmbr ),C0053917;C1334884
9,type nmbr diabetes 一 no . ( % ),C0053917;C1320657;C1334884
9,type nmbr diabetes mellitus ’,C0053917;C1320657;C1334884
9,type nmbr diabetes,C0053917;C1320657;C1334884
9,triglycerides > nmbr mg / dl,C0041004;C0053917;C0439269;C1334884
9,tocilizumab ( n = nmbr ),C0053917;C1334884;C1609165
9,tnl ultrapositive > nmbr . nmbr pg / l  nmbr = nmbr,C0053917;C0439278;C1334884;C1540071
9,tirofiban ( n = nmbr ),C0053917;C0247025;C1334884
9,ticlopidine ( n = nmbr ),C0040207;C0053917;C1334884
9,tg < nmbr  hdl > nmbr ( n = nmbr ),C0053917;C0337445;C1334884;C3715113
9,tertile nmbr ( nmbr . nmbr - nmbr . nmbr pg / ml ) n = nmbr,C0053917;C0439297;C1334884
9,tertile nmbr,C0053917;C1334884
9,tender joint count ( nmbr - nmbr ),C0053917;C0451530;C1334884
9,tender joint count  of nmbr,C0053917;C0451530;C1334884
9,telmisartan ( n = nmbr  nmbr ),C0053917;C0248719;C1334884
9,systolic blood pressure [mmhg] ( interaction : p = nmbr . nmbr ),C0053917;C0439475;C0488055;C0871470;C1306620;C1334884;C1704675
9,supine after nmbr minutes change from baseline,C0038846;C0053917;C0439232;C0700321;C0702093;C1282918;C1334884;C2347166
9,standard care ( n = nmbr ),C0053917;C1334884;C1442989;C1947933;C2828392
9,standard ( n = nmbr ),C0053917;C1334884;C1442989;C2828392
9,st - segment depression > nmbr . nmbr mv on admission  %,C0053917;C0520887;C1334884;C1454484;C1705503;C4281602
9,spironolactone ( n = nmbr ),C0037982;C0053917;C1334884
9,sita nmbr + pio nmbr,C0030800;C0053917;C1334884;C2347712
9,sita / pio nmbr / nmbr,C0030800;C0053917;C1334884;C2347712
9,simvastatin monotherapy ( n = nmbr  nmbr * ),C0053917;C0074554;C1334884
9,simva n = nmbr n ( % ),C0053917;C1334884
9,sglt - nmbr inhibitors^,C0053917;C1334884;C3665045
9,sfc nmbr / nmbr | ig bid n = nmbr,C0021027;C0053917;C0305052;C0360506;C1334884;C4521536
9,sex : male ( n = nmbr ),C0053917;C0086582;C1334884
9,sex ( interaction : p = nmbr . nmbr ),C0009253;C0036864;C0053917;C0079399;C0804628;C1314687;C1334884;C1522384;C1704675
9,serum creatinine > nmbr pmol / l . n ( % ) |,C0053917;C0201976;C0439284;C0600061;C1334884
9,serum creatinine > nmbr mmol / l  n ( % ),C0053917;C0201976;C0600061;C1334884;C1532563
9,serum creatinine  limo nmbr nmbr,C0053917;C0201976;C0600061;C1334884
9,serum albumin  g nmbr nmbr,C0036773;C0053917;C0439267;C0728877;C1334884
9,selexipag ( n = nmbr ),C0053917;C1334884;C2000145
9,sbp < nmbr mmhg and dbp < nmbr mmhg,C0053917;C0085805;C0439475;C1334884
9,saxagliptin nmbrmg ( n z nmbr ),C0053917;C1334884;C1611934
9,russia / georgia ( n = nmbr ),C0017452;C0017454;C0035970;C0053917;C1334884
9,rosuvastatin n = nmbr,C0053917;C0965129;C1334884
9,rosuvastain + fenofibric acid nmbr = nmbr,C0053917;C0060179;C1334884
9,rivastigmine ( n = nmbr ),C0053917;C0649350;C1334884
9,riva roxa ban n / n { % ) nmbr ( nmbr . nmbr ),C0053917;C0683610;C1334884;C4553947
9,relative decrease > nmbr %,C0053917;C0080103;C0205345;C0392756;C0547047;C1334884;C1547039
9,recent cardioversion ( within nmbr days before randomization ) —,C0013778;C0053917;C0332185;C0439228;C1334884
9,rasagiline  nmbr mg / day,C0053917;C0439422;C0525678;C1334884
9,ranolazine ( n = nmbr  nmbr ),C0053917;C0073633;C1334884
9,py = nmbr . nmbr ),C0030428;C0053917;C1334884;C3538810
9,psoriasis covering > nmbr % bsa  n ( % ) §,C0033860;C0053917;C0180153;C0439844;C1334884
9,psoriasis body surface area > nmbr %,C0005902;C0033860;C0053917;C1334884
9,presence of honeycombing  nmbr n ( % ),C0053917;C0150312;C0332468;C0349384;C0392148;C1334884;C3854307
9,phosphorus  mmol nmbr nmbr,C0031705;C0053917;C0080014;C0439190;C1334884;C3714498
9,phospholipid omega - nmbr levels : < nmbr % ( n = nmbr ),C0031676;C0053917;C0202177;C0441889;C1334884;C1719844
9,pfo closure group ( n = nmbr ),C0053917;C0185003;C0441848;C1334884;C1521802
9,patients with > nmbr exacerbations resulting in hospital admission,C0030705;C0053917;C1334884;C4086268
9,pasi < nmbr *,C0053917;C1334884;C4528685
9,p - val . ( nmbr ),C0042285;C0053917;C0369773;C0523975;C1334884;C2603361
9,other ( nmbr . nmbr % ) t,C0053917;C1334884
9,nyha class nmbr - nmbr : no { n = llll ),C0053917;C1334884;C1882083
9,north america n z nmbr,C0028405;C0053917;C1334884
9,normoalbuminuria at baseline ( nmbr % of patients treated ),C0030705;C0053917;C0168634;C1334884;C1442488
9,non - smoker ( n = nmbr  nmbr ),C0053917;C0337672;C0425293;C1334884;C4554605
9,non - caucasian eze / simva ( „ = nmbr },C0007457;C0043157;C0053917;C1334884;C1518422
9,no use of nmbr - asa compounds,C0004057;C0053917;C0205198;C1334884;C1524063;C1706082;C3853627
9,no peripheral revascularization ( n = nmbr  nmbr ),C0053917;C0205100;C0581603;C1334884
9,no p - blocker intake at randomisation ( n = nmbr ),C0034656;C0053917;C0369773;C1334884;C1512806;C2603361
9,no . of nmbr - mg acetaminophen tablets / day,C0053917;C0439422;C1243102;C1334884
9,nmbrnd > nmbr . nmbr / < nmbr . nmbr,C0053917;C1334884
9,nmbrmwd decrease > nmbr m,C0053917;C0369637;C0392756;C0441923;C0547047;C1334884
9,nmbr vessels or left main,C0005847;C0053917;C1334884
9,nmbr to < nmbr . nmbr %,C0053917;C1334884
9,nmbr prolonged antithrombotic pretreatment ( n = nmbr ),C0053917;C1334884
9,nmbr no . of events,C0053917;C1334884
9,nmbr mg / kg ( n = nmbr ),C0053917;C0439272;C1334884
9,nmbr locf ),C0053917;C1334884;C2825507
9,nmbr degree of ica stenosis 丰,C0053917;C0201519;C1334884;C4034225
9,nmbr bmi  kg / m,C0053917;C0578022;C1334884;C1532718
9,nmbr = minor symptoms  no limitations,C0026193;C0053917;C0205165;C0683368;C1334884;C1457887
9,nmbr = help needed  still independent,C0053917;C1334884
9,nmbr - nmbr with cv disease ( n = nmbr ),C0007222;C0053917;C1334884
9,nmbr - nmbr ( severe ),C0053917;C1334884
9,nmbr - nmbr ( n = nmbr  nmbr ),C0053917;C1334884
9,nmbr - h plasma glucose during ogtt ( mmol / l ),C0029161;C0053917;C0202042;C0455280;C1334884;C2827804
9,nmbr - aminosalicylic compounds — no . ( % ),C0053917;C0205198;C1334884;C1706082
9,"nmbr - aminosalicylates ’ i "" i ‘",C0021966;C0053917;C0221138;C0368663;C1334884
9,nmbr - aminosalicylates | | | |,C0053917;C0368663;C1334884
9,nmbr ( fevnmbr < nmbr % pred ),C0053917;C1334884
9,nmbr % < hbanmbrc < = nmbr %,C0053917;C1334884
9,nmbr  nmbr / nmbr  nmbr ( nmbr . nmbr ),C0053917;C1334884
9,mri substudy ( n = nmbr ),C0024485;C0053917;C1334884;C1824234;C3890166
9,montelukast ( n = nmbr ),C0053917;C0298130;C1334884
9,mild impairment ( nmbr to < nmbr ),C0053917;C0221099;C0684336;C1334884;C2945599
9,metabolic syndrome ( > nmbr of nmbr characteristics ),C0053917;C0524620;C1334884;C1521970
9,medical therapy only ( n = nmbr ),C0053917;C0205171;C0418981;C1334884;C1720467
9,medical therapy ( n = nmbr ),C0053917;C0418981;C1334884
9,mean score on dasnmbr - nmbr ( crp ) ^,C0053917;C1334884;C3533236;C3890735;C4048285
9,low - dose rivaroxaban plus aspirin ( n = nmbr ),C0053917;C0332287;C1334884;C1739768;C2608320
9,losartan n = nmbr,C0053917;C0126174;C1334884
9,llv wlalil nmbr statin,C0053917;C0360714;C1334884
9,liraglutide nmbr . nmbr mg / day ( n = nmbr ),C0053917;C0439422;C1334884;C1456408
9,liraglutide ( n = nmbr  nmbr ),C0053917;C1334884;C1456408
9,leukocytes  nmbr / nl,C0023516;C0027778;C0053917;C0560008;C1334884;C3892223
9,less than nmbr %,C0053917;C0439092;C1334884
9,left ventricular ejection fraction within previous nmbr mo |,C0026544;C0053917;C0205156;C0332177;C0428772;C0488728;C1334884;C1552607
9,lebrikizumab ( n = nmbr ),C0053917;C1334884;C2981360
9,ldl - c < nmbr . nmbr mmol / l,C0053917;C1334884;C1532563
9,kim nmbr ( pg / ml ),C0053917;C0439297;C1334884
9,ivabradine ( n = nmbr ),C0053917;C0257190;C1334884
9,intermediate ( nmbr ) ( n = nmbr  nmbr  nmbr % ),C0053917;C0205103;C1334884;C1550465;C2827755;C3889971
9,interleukin - nmbr ( ng / l ),C0021764;C0053917;C0439297;C1334884;C1527200
9,infliximab nmbr mg / kg,C0053917;C0439272;C0666743;C1334884
9,infliximab - naive ( n = nmbr ),C0053917;C0666743;C1334884
9,individuals with diabetes  n = nmbr,C0011847;C0011849;C0027361;C0053917;C0237401;C1334884
9,ind / glynmbr / nmbr pg o . d . n = nmbr,C0053917;C1334884;C2827928;C4049864
9,i & ii : fevnmbr > nmbr % predicted,C0021966;C0053917;C0221138;C1334884;C1710602;C4082587
9,hypertension ( n 二 nmbr ),C0020538;C0053917;C1334884;C1963138
9,hyperkalemia ( > nmbr . nmbr meq / l ),C0020461;C0053917;C0439375;C1334884;C4552983
9,hscrp < nmbr . nmbr mga . nmbr ( nmbr . nmbrxnmbr ( nmbr . nmbr ),C0053917;C0065879;C1334884
9,hospital factor # nmbr,C0019994;C0053917;C1334884;C1510665;C1521761;C2827422
9,hoehn and yahr stage ( range  nmbr - nmbr ),C0053917;C0205390;C1300072;C1306673;C1334884;C1514721;C2348147;C3542016
9,hispanic ( n = nmbr ),C0053917;C0086409;C1334884
9,hfpef ( ef n nmbr )  ( % ),C0053917;C1334884
9,hemorrhagic stroke ( n = nmbr ),C0053917;C0553692;C1334884
9,hemoglobin  g nmbr nmbr,C0053917;C1319312;C1334884
9,hdl < nmbr / nmbr mg / dl ( nmbr . nmbr / nmbr . nmbr mmol / l ) for men / women,C0025266;C0043210;C0053917;C1334884;C3642216;C3715113;C3898312
9,hbanmbrc nmbr - < = nmbr %,C0053917;C1334884
9,hbanmbrc nmbr % - < nmbr % ( n - nmbr ),C0053917;C1334884
9,hbalc > = nmbr % ( n - nmbr ),C0053917;C1334884
9,glyburide ( n = nmbr ),C0017628;C0053917;C1334884
9,galectin - nmbr ( ng / ml ),C0053917;C0439275;C0607430;C1334884
9,former smoker ( n = nmbr ),C0053917;C0337671;C1334884
9,former n z nmbr,C0053917;C0205156;C0750523;C1334884
9,filtration rate nmbr - nmbr,C0016107;C0053917;C0871208;C1334884;C1521828
9,fibrinolysis ( n = nmbr ),C0016017;C0053917;C1305868;C1334884
9,ezetimibe + simvastatin ( n = nmbr * ),C0053917;C1334884;C1532737
9,ez / simva n = nmbr n ( % ),C0053917;C0206578;C1334884
9,exenatide n = nmbr,C0053917;C0167117;C1334884
9,evomab ( n = nmbr ),C0053917;C1334884
9,europe nmbr ( n = nmbr ),C0015176;C0053917;C1334884
9,etanercept ( n = nmbr ),C0053917;C0717758;C1334884
9,estimated * creatinine clearance < nmbr mlvmin  %,C0053917;C0750572;C0812399;C1334884
9,endothelin nmbr ( pg / ml ),C0053917;C0079284;C0439297;C1334884
9,endothelin - receptor antagonists plus phosphodiesterase type nmbr inhibitors,C0031638;C0053917;C0332307;C1134681;C1334884;C1547052;C1656262;C2266875;C3539996
9,enalapril + aliskiren dm = nmbr non - dm = nmbr,C0011816;C0014025;C0053917;C1120110;C1334884;C1518422;C3250443
9,elevated hscrp > nmbr mg / l  n ( % ),C0053917;C0205250;C0439268;C1334884;C3163633
9,elevated creatinine ( > nmbr pmol / l ),C0053917;C0151578;C0439284;C0700225;C1334884
9,dlqi  nmbr - nmbr *,C0053917;C1334884;C3899393
9,denosumab ( n = nmbr ),C0053917;C1334884;C1690432
9,days of study - drug administration ( % ) * * nmbr day,C0053917;C0150270;C1334884;C2826182;C3469597
9,das - nmbr ( crp ) < nmbr . nmbr  n ( % ),C0051767;C0053917;C0057671;C1334884;C3890735;C4048285
9,cyclosporine ( n = nmbr ),C0010592;C0010594;C0053917;C1334884
9,cvd risk factors ( age > nmbr ),C0001779;C0001783;C0007222;C0035647;C0035648;C0053917;C1334884;C1553898;C4552904
9,csf nmbrs - hydroxy -,C0053917;C1334884;C3540512;C3889436
9,crp ( mg / l ) : < nmbr,C0053917;C0439268;C1334884;C3890735;C4048285
9,crp ( mg / dl ) < nmbr . nmbr,C0053917;C0439269;C1334884;C3890735;C4048285
9,creatinine ≥ nmbr . nmbr mg / dl,C0010294;C0053917;C0439269;C1334884;C1561535
9,coronary revascularization nmbr days after randomization,C0034656;C0053917;C0439228;C0877341;C1334884
9,conventional treatment ( n = nmbr ),C0053917;C1334884;C2945704
9,continued thienopyridine n = nmbr subjects,C0053917;C0549178;C1120149;C1334884
9,combined n = nmbr,C0053917;C0205195;C1334884
9,clopidogrel plus aspirin ( n = nmbr ),C0004057;C0053917;C0070166;C0332287;C1334884
9,clopidogrel ( n = nmbr ),C0053917;C0070166;C1334884
9,clopidogrel ( n = nmbr  nmbr ),C0053917;C0070166;C1334884
9,chondroitin sulfate ( n = nmbr ),C0008466;C0053917;C1334884
9,cholesterol  ( . nmbr . nmbr mmol / l )  n ( % ),C0008377;C0053917;C1334884;C1532563
9,chd eze / simva ( n = nmbr],C0053917;C0280604;C1334884;C3542407
9,certolizumab group ( n = nmbr ),C0053917;C0441848;C1334884;C1872109
9,celecoxib ( n = nmbr ),C0053917;C0538927;C1334884
9,caucasian simva ( „ = nmbr },C0007457;C0043157;C0053917;C1334884
9,candesartan nmbr / nmbr,C0053917;C0717550;C1334884
9,cancer ( n = nmbr ),C0006826;C0053917;C0998265;C1306459;C1334884
9,cabg > nmbr month ago,C0010055;C0053917;C0332177;C0439231;C1334884
9,bsa > nmbr %  n ( % ) t,C0053917;C1334884
9,bosentan ( n = nmbr ),C0053917;C0252643;C1334884
9,bmi kg - m - nmbr,C0053917;C0578022;C1334884;C1532718
9,bmi ( nmbr . nmbr  nmbr . nmbr ),C0053917;C0578022;C1334884
9,blood leukocyte count ( nmbr cells per l ),C0023508;C0023516;C0053917;C0347983;C0427512;C1334884
9,blood eosinophil count ( nmbr cells per l ),C0053917;C0200638;C1334884
9,baseline : < nmbr . nmbr meq / l eos : > nmbr . nmbr or < nmbr . nmbr meq / l,C0053917;C0168634;C0439375;C1334884;C1442488;C1623465;C1861303
