nct_id;mesh_broad_label;pmid
NCT01926782;Hyperlipidemias;27639753
NCT01958671;Diabetes Mellitus, Type 2;NA
NCT02181985;Myocardial Ischemia, acute;NA
NCT02203916;Hypertension;29445520
NCT02236611;Lung Diseases, Obstructive;NA
NCT02616497;Embolism and Thrombosis;NA
NCT02709538;Rhinitis;NA
NCT02791490;Diabetes Mellitus, Type 2;30609212
NCT03049085;Myocardial Ischemia;NA
NCT00029822;Prostatic Hyperplasia;16536764
NCT00064389;Lung Diseases, Obstructive;NA
NCT00085644;Arthritis;25541333
NCT00085644;Arthritis;21813060
NCT00085644;Arthritis;21600054
NCT00085644;Arthritis;20100797
NCT00085644;Arthritis;19703304
NCT00085644;Arthritis;19686597
NCT00085644;Arthritis;18701556
NCT00085644;Arthritis;18383418
NCT00085644;Arthritis;18056755
NCT00089791;Osteoporosis;23097066
NCT00089791;Osteoporosis;22095631
NCT00089791;Osteoporosis;22521543
NCT00089791;Osteoporosis;21411557
NCT00089791;Osteoporosis;23109251
NCT00089791;Osteoporosis;19671655
NCT00089791;Osteoporosis;20839290
NCT00089791;Osteoporosis;22832638
NCT00089791;Osteoporosis;23871852
NCT00089791;Osteoporosis;99999999
NCT00089791;Osteoporosis;21491487
NCT00089791;Osteoporosis;23794225
NCT00089791;Osteoporosis;21710615
NCT00089791;Osteoporosis;22431426
NCT00089791;Osteoporosis;21976367
NCT00089791;Osteoporosis;22572531
NCT00089791;Osteoporosis;23873632
NCT00089791;Osteoporosis;21769664
NCT00089791;Osteoporosis;23010883
NCT00089791;Osteoporosis;23224141
NCT00089791;Osteoporosis;21892677
NCT00089791;Osteoporosis;28546097
NCT00089791;Osteoporosis;20533525
NCT00089791;Osteoporosis;29672714
NCT00089791;Osteoporosis;29430796
NCT00089791;Osteoporosis;27082709
NCT00092040;Osteoporosis;17163237
NCT00092040;Osteoporosis;18324951
NCT00092079;Osteoporosis;NA
NCT00092560;Hyperlipidemias;15781429
NCT00092560;Hyperlipidemias;22087637
NCT00092664;Hyperlipidemias;15639688
NCT00092664;Hyperlipidemias;18370810
NCT00092664;Hyperlipidemias;17560879
NCT00092664;Hyperlipidemias;18158082
NCT00092742;Arthritis;17113426
NCT00092742;Arthritis;17965424
NCT00092742;Arthritis;19380329
NCT00092742;Arthritis;18823986
NCT00092742;Arthritis;19174782
NCT00093912;Hypertension;18806012
NCT00099905;Diabetes Mellitus, Type 2;18093207
NCT00099905;Diabetes Mellitus, Type 2;17878242
NCT00109668;Lung Diseases, Obstructive;NA
NCT00147654;Urinary Incontinence;17105794
NCT00163241;Arthritis;NA
NCT00168805;Embolism and Thrombosis;NA
NCT00171366;Hypertension;NA
NCT00174642;Diabetes Mellitus, Type 2;NA
NCT00174733;Lung Diseases, Obstructive;19549431
NCT00200460;Hypertension;NA
NCT00213135;Multiple Sclerosis;20089960
NCT00213135;Multiple Sclerosis;28255849
NCT00213135;Multiple Sclerosis;28140753
NCT00213135;Multiple Sclerosis;22017519
NCT00213135;Multiple Sclerosis;29992396
NCT00213135;Multiple Sclerosis;28817997
NCT00219167;Hypertension;18058456
NCT00227318;Hypertension;16537662
NCT00227318;Hypertension;25627429
NCT00234065;Stroke;NA
NCT00235755;Epilepsy;20944074
NCT00235755;Epilepsy;24040852
NCT00235755;Epilepsy;22428574
NCT00235755;Epilepsy;22512894
NCT00236028;Arthritis;27696724
NCT00236028;Arthritis;16948115
NCT00236028;Arthritis;17552048
NCT00236028;Arthritis;17444589
NCT00236028;Arthritis;16508926
NCT00239421;Lung Diseases, Obstructive;18403672
NCT00242307;Lung Diseases, Obstructive;NA
NCT00251706;Arrhythmias, Cardiac;16380589
NCT00251758;Esophageal Diseases;NA
NCT00256139;Psoriasis;16792770
NCT00256139;Psoriasis;16359548
NCT00272454;Stroke;21613787
NCT00277472;Hypertension;NA
NCT00280046;Diabetes Mellitus, Type 2;18158078
NCT00280059;Epilepsy;NA
NCT00280540;Hypertension;20010618
NCT00286429;Diabetes Mellitus;19758359
NCT00286429;Diabetes Mellitus;19793357
NCT00290264;Lung Diseases, Obstructive;19769705
NCT00299546;Arthritis;27803138
NCT00299546;Arthritis;25627338
NCT00299546;Arthritis;19560810
NCT00303459;Hypertension, Pulmonary;26113687
NCT00313001;Diabetes Mellitus, Type 2;19210140
NCT00318461;Diabetes Mellitus, Type 2;18931095
NCT00318461;Diabetes Mellitus, Type 2;19245711
NCT00318461;Diabetes Mellitus, Type 2;19491535
NCT00318461;Diabetes Mellitus, Type 2;19491536
NCT00318461;Diabetes Mellitus, Type 2;19878259
NCT00318461;Diabetes Mellitus, Type 2;19930006
NCT00318461;Diabetes Mellitus, Type 2;21450987
NCT00318461;Diabetes Mellitus, Type 2;22055210
NCT00318461;Diabetes Mellitus, Type 2;22193143
NCT00318461;Diabetes Mellitus, Type 2;21883806
NCT00318461;Diabetes Mellitus, Type 2;21883438
NCT00318461;Diabetes Mellitus, Type 2;22985213
NCT00318461;Diabetes Mellitus, Type 2;22862847
NCT00318461;Diabetes Mellitus, Type 2;23010561
NCT00318461;Diabetes Mellitus, Type 2;23186975
NCT00318461;Diabetes Mellitus, Type 2;25504028
NCT00318461;Diabetes Mellitus, Type 2;24561125
NCT00318461;Diabetes Mellitus, Type 2;21209033
NCT00329628;Embolism and Thrombosis;NA
NCT00333151;Diabetes Mellitus, Type 2;21450987
NCT00333151;Diabetes Mellitus, Type 2;19245711
NCT00333151;Diabetes Mellitus, Type 2;19289857
NCT00333151;Diabetes Mellitus, Type 2;19491536
NCT00333151;Diabetes Mellitus, Type 2;19878259
NCT00333151;Diabetes Mellitus, Type 2;22055210
NCT00333151;Diabetes Mellitus, Type 2;22193143
NCT00333151;Diabetes Mellitus, Type 2;21883806
NCT00333151;Diabetes Mellitus, Type 2;22862847
NCT00333151;Diabetes Mellitus, Type 2;23010561
NCT00333151;Diabetes Mellitus, Type 2;23186975
NCT00333151;Diabetes Mellitus, Type 2;25504028
NCT00333151;Diabetes Mellitus, Type 2;26936426
NCT00333151;Diabetes Mellitus, Type 2;24561125
NCT00333151;Diabetes Mellitus, Type 2;21209033
NCT00387088;Lung Diseases, Obstructive;20620037
NCT00391872;Myocardial Ischemia, acute;NA
NCT00410384;Lupus Erythematosus, Systemic;29409143
NCT00410384;Lupus Erythematosus, Systemic;25396065
NCT00410384;Lupus Erythematosus, Systemic;23754628
NCT00410384;Lupus Erythematosus, Systemic;23524886
NCT00410384;Lupus Erythematosus, Systemic;23213069
NCT00410384;Lupus Erythematosus, Systemic;22337213
NCT00410384;Lupus Erythematosus, Systemic;22707609
NCT00410384;Lupus Erythematosus, Systemic;22275291
NCT00410384;Lupus Erythematosus, Systemic;22127708
NCT00413413;Hypertension;NA
NCT00434954;Diabetes Mellitus, Type 2;22913891
NCT00434954;Diabetes Mellitus, Type 2;21285388
NCT00489424;Osteoporosis;NA
NCT00501020;Diabetes Mellitus, Type 2;12803733
NCT00501020;Diabetes Mellitus, Type 2;99999999
NCT00509262;Diabetes Mellitus, Type 2;NA
NCT00540891;Prostatic Hyperplasia;NA
NCT00542789;Arthritis;22591121
NCT00542789;Arthritis;22591121
NCT00557921;Myocardial Ischemia;27012778
NCT00557921;Myocardial Ischemia;20925534
NCT00557921;Myocardial Ischemia, acute;27012778
NCT00557921;Myocardial Ischemia, acute;20925534
NCT00557921;Myocardial Ischemia, acute;27012778
NCT00557921;Myocardial Ischemia, acute;20925534
NCT00562952;Myocardial Ischemia;23810874
NCT00562952;Heart Failure;23810874
NCT00562952;Diabetes Mellitus;23810874
NCT00570739;Hyperlipidemias;22913890
NCT00570739;Hyperlipidemias;22836068
NCT00570739;Hyperlipidemias;20634176
NCT00570739;Hyperlipidemias;20634175
NCT00570739;Diabetes Mellitus, Type 2;22913890
NCT00570739;Diabetes Mellitus, Type 2;22836068
NCT00570739;Diabetes Mellitus, Type 2;20634176
NCT00570739;Diabetes Mellitus, Type 2;20634175
NCT00622284;Diabetes Mellitus, Type 2;23521323
NCT00622284;Diabetes Mellitus, Type 2;22748821
NCT00622284;Diabetes Mellitus, Type 2;22234149
NCT00646542;Diabetes Mellitus, Type 2;NA
NCT00647491;Arthritis;27338778
NCT00659503;Rhinitis;NA
NCT00678704;Diabetes Mellitus;NA
NCT00689104;Urinary Bladder, Overactive;23182126
NCT00689104;Urinary Bladder, Overactive;24246044
NCT00712673;Diabetes Mellitus, Type 2;23536584
NCT00712673;Diabetes Mellitus, Type 2;27319011
NCT00712673;Diabetes Mellitus, Type 2;27267268
NCT00713830;Diabetes Mellitus, Type 2;24650952
NCT00713830;Diabetes Mellitus, Type 2;27319011
NCT00713830;Diabetes Mellitus, Type 2;27252787
NCT00713830;Diabetes Mellitus, Type 2;27267268
NCT00720382;Rhinitis;NA
NCT00729430;Myocardial Ischemia, acute;16801462
NCT00729430;Myocardial Ischemia, acute;27482002
NCT00778921;Hypertension;22303911
NCT00784550;Lung Diseases, Obstructive;NA
NCT00789737;Diabetes Mellitus, Type 2;24356792
NCT00798434;Urinary Bladder, Overactive;23460503
NCT00839527;Diabetes Mellitus, Type 2;28683300
NCT00839527;Diabetes Mellitus, Type 2;25387217
NCT00839527;Diabetes Mellitus, Type 2;24918790
NCT00841672;Hypertension;NA
NCT00863707;Myocardial Ischemia;22259009
NCT00901368;Lung Diseases, Obstructive;23524015
NCT00920543;Lung Diseases, Obstructive;99999999
NCT00920543;Lung Diseases, Obstructive;18206361
NCT00920543;Lung Diseases, Obstructive;18328683
NCT00957060;Diabetes Mellitus, Type 2;NA
NCT00977938;Myocardial Ischemia;29073947
NCT00977938;Myocardial Ischemia;28297015
NCT00977938;Myocardial Ischemia;28228427
NCT00977938;Myocardial Ischemia;27576774
NCT00977938;Myocardial Ischemia;27046159
NCT00977938;Myocardial Ischemia;27022822
NCT00977938;Myocardial Ischemia;26994121
NCT00977938;Myocardial Ischemia;26793956
NCT00977938;Myocardial Ischemia;26586780
NCT00977938;Myocardial Ischemia;26493248
NCT00977938;Myocardial Ischemia;25787199
NCT00977938;Myocardial Ischemia;25781440
NCT00977938;Myocardial Ischemia;25399847
NCT00977938;Myocardial Ischemia;25399658
NCT00977938;Myocardial Ischemia;24332248
NCT00977938;Myocardial Ischemia;21146655
NCT00977938;Myocardial Ischemia;30354781
NCT01006291;Diabetes Mellitus, Type 2;NA
NCT01106625;Diabetes Mellitus, Type 2;28327140
NCT01106625;Diabetes Mellitus, Type 2;29313267
NCT01106625;Diabetes Mellitus, Type 2;28241822
NCT01106625;Diabetes Mellitus, Type 2;27977934
NCT01106625;Diabetes Mellitus, Type 2;28197834
NCT01106625;Diabetes Mellitus, Type 2;27600862
NCT01106625;Diabetes Mellitus, Type 2;26579834
NCT01106625;Diabetes Mellitus, Type 2;26373629
NCT01106625;Diabetes Mellitus, Type 2;25813214
NCT01106625;Diabetes Mellitus, Type 2;25329038
NCT01106625;Diabetes Mellitus, Type 2;24918789
NCT01106625;Diabetes Mellitus, Type 2;24742013
NCT01106625;Diabetes Mellitus, Type 2;24585202
NCT01106625;Diabetes Mellitus, Type 2;26580237
NCT01106625;Diabetes Mellitus, Type 2;24517339
NCT01131676;Diabetes Mellitus, Type 2;28904068
NCT01131676;Diabetes Mellitus, Type 2;28666775
NCT01131676;Diabetes Mellitus, Type 2;28386035
NCT01131676;Diabetes Mellitus, Type 2;27299675
NCT01131676;Diabetes Mellitus, Type 2;26378978
NCT01131676;Diabetes Mellitus, Type 2;24943000
NCT01131676;Diabetes Mellitus, Type 2;30586757
NCT01131676;Diabetes Mellitus, Type 2;29777264
NCT01131676;Diabetes Mellitus, Type 2;29203583
NCT01144338;Diabetes Mellitus, Type 2;28910237
NCT01144338;Diabetes Mellitus, Type 2;28454792
NCT01144338;Diabetes Mellitus, Type 2;26995376
NCT01144338;Diabetes Mellitus, Type 2;22566747
NCT01154166;Parkinson Disease;NA
NCT01169779;Diabetes Mellitus, Type 2;24639432
NCT01169779;Diabetes Mellitus, Type 2;27252787
NCT01172821;Lung Diseases, Obstructive;25682232
NCT01216072;Multiple Sclerosis;26265274
NCT01216072;Multiple Sclerosis;26265273
NCT01216072;Multiple Sclerosis;25424122
NCT01216072;Multiple Sclerosis;23647445
NCT01232569;Arthritis;24942540
NCT01316913;Lung Diseases, Obstructive;27796912
NCT01316913;Lung Diseases, Obstructive;24835833
NCT01336608;Lung Diseases, Obstructive;NA
NCT01342913;Lung Diseases, Obstructive;NA
NCT01356602;Arthritis;NA
NCT01358578;Psoriasis;27576559
NCT01358578;Psoriasis;27573260
NCT01358578;Psoriasis;26267726
NCT01358578;Psoriasis;25007392
NCT01365455;Psoriasis;27576559
NCT01365455;Psoriasis;27573260
NCT01365455;Psoriasis;26267726
NCT01365455;Psoriasis;25007392
NCT01365455;Psoriasis;25354738
NCT01425853;Arthritis;25589511
NCT01512108;Diabetes Mellitus, Type 2;NA
NCT01518855;Hypertension;NA
NCT01583374;Arthritis;NA
NCT01687283;Lung Diseases, Obstructive;NA
NCT01854645;Lung Diseases, Obstructive;28720336
NCT01868061;Lung Diseases, Obstructive;27616196
NCT01986881;Diabetes Mellitus, Type 2;30290289
NCT02008682;Diabetes Mellitus, Type 2;NA
NCT02009865;Hyperlipidemias;NA
NCT02082769;Arthritis;NA
NCT02132767;Arrhythmias, Cardiac;29043263
NCT02132767;Arrhythmias, Cardiac;27043047
NCT02200640;Hypertension;NA
NCT02308163;Arthritis;NA
NCT02452190;Lung Diseases, Obstructive;NA
NCT02473198;Arthritis;NA
NCT02477865;Diabetes Mellitus, Type 2;NA
NCT02738151;Diabetes Mellitus, Type 2;NA
NCT02738879;Diabetes Mellitus, Type 2;30393950
NCT02746380;Arthritis;NA
NCT02777580;Myocardial Ischemia, acute;23473396
NCT02777580;Myocardial Ischemia, acute;25161043
NCT02777580;Myocardial Ischemia, acute;24916050
NCT02777580;Myocardial Ischemia, acute;26849132
NCT02788474;Idiopathic Interstitial Pneumonias;30167310
NCT00000556;Arrhythmias, Cardiac;9164885
NCT00000556;Arrhythmias, Cardiac;10590505
NCT00000556;Arrhythmias, Cardiac;10498142
NCT00000556;Arrhythmias, Cardiac;12075254
NCT00000556;Arrhythmias, Cardiac;12139289
NCT00000556;Arrhythmias, Cardiac;12466506
NCT00000556;Arrhythmias, Cardiac;12849654
NCT00000556;Arrhythmias, Cardiac;15007003
NCT00000556;Arrhythmias, Cardiac;15051639
NCT00000556;Arrhythmias, Cardiac;15135698
NCT00000556;Arrhythmias, Cardiac;15364332
NCT00000556;Arrhythmias, Cardiac;15520421
NCT00000556;Arrhythmias, Cardiac;15607416
NCT00000556;Arrhythmias, Cardiac;15660042
NCT00000556;Arrhythmias, Cardiac;15670555
NCT00000556;Arrhythmias, Cardiac;15721098
NCT00000556;Arrhythmias, Cardiac;15846269
NCT00000556;Arrhythmias, Cardiac;15851238
NCT00000556;Arrhythmias, Cardiac;15851214
NCT00000556;Arrhythmias, Cardiac;15911734
NCT00000556;Arrhythmias, Cardiac;15963405
NCT00000556;Arrhythmias, Cardiac;15990748
NCT00000556;Arrhythmias, Cardiac;15990749
NCT00000556;Arrhythmias, Cardiac;15990747
NCT00000556;Arrhythmias, Cardiac;15063430
NCT00000556;Arrhythmias, Cardiac;16286177
NCT00000556;Arrhythmias, Cardiac;28974568
NCT00000556;Arrhythmias, Cardiac;22032709
NCT00067093;Embolism and Thrombosis;NA
NCT00076089;Lung Diseases, Obstructive;28419462
NCT00076089;Lung Diseases, Obstructive;21272339
NCT00089895;Myocardial Ischemia, acute;28089149
NCT00089895;Myocardial Ischemia, acute;26957532
NCT00089895;Myocardial Ischemia, acute;24607027
NCT00089895;Myocardial Ischemia, acute;24562802
NCT00089895;Myocardial Ischemia, acute;24093853
NCT00089895;Myocardial Ischemia, acute;24016495
NCT00089895;Myocardial Ischemia, acute;23537976
NCT00089895;Myocardial Ischemia, acute;23416014
NCT00089895;Myocardial Ischemia, acute;22995880
NCT00089895;Myocardial Ischemia, acute;22645292
NCT00089895;Myocardial Ischemia, acute;22373905
NCT00089895;Myocardial Ischemia, acute;21300952
NCT00089895;Myocardial Ischemia, acute;19332455
NCT00091793;Osteoporosis;18381571
NCT00091793;Osteoporosis;19345291
NCT00091793;Osteoporosis;21289258
NCT00092352;Arthritis;16393445
NCT00092573;Hyperlipidemias;15781429
NCT00092573;Hyperlipidemias;16630994
NCT00092573;Hyperlipidemias;18502262
NCT00092573;Hyperlipidemias;22087637
NCT00104182;Diabetes Mellitus, Type 2;17157113
NCT00106522;Arthritis;27889300
NCT00106522;Arthritis;24429164
NCT00106522;Arthritis;22753773
NCT00106522;Arthritis;22397953
NCT00106522;Arthritis;18625622
NCT00106574;Arthritis;27744141
NCT00106574;Arthritis;24429164
NCT00106574;Arthritis;22491018
NCT00106574;Arthritis;18821691
NCT00110422;Hypertension;19929980
NCT00116831;Atherosclerosis;NA
NCT00127179;Prostatic Hyperplasia;NA
NCT00129545;Stroke;26627989
NCT00129545;Stroke;25399274
NCT00129545;Stroke;23500276
NCT00129545;Stroke;23325525
NCT00129545;Stroke;21242484
NCT00129545;Stroke;19683639
NCT00129545;Arrhythmias, Cardiac;26627989
NCT00129545;Arrhythmias, Cardiac;25399274
NCT00129545;Arrhythmias, Cardiac;23500276
NCT00129545;Arrhythmias, Cardiac;23325525
NCT00129545;Arrhythmias, Cardiac;21242484
NCT00129545;Arrhythmias, Cardiac;19683639
NCT00135226;Diabetes Mellitus;30146932
NCT00135226;Diabetes Mellitus;30146931
NCT00135226;Diabetes Mellitus;29653635
NCT00141778;Arrhythmias, Cardiac;18824641
NCT00141778;Arrhythmias, Cardiac;20599398
NCT00141778;Arrhythmias, Cardiac;22824930
NCT00141778;Arrhythmias, Cardiac;25468655
NCT00141778;Arrhythmias, Cardiac;22626819
NCT00144339;Lung Diseases, Obstructive;27141828
NCT00144339;Lung Diseases, Obstructive;25326750
NCT00144339;Lung Diseases, Obstructive;25175805
NCT00144339;Lung Diseases, Obstructive;23714653
NCT00144339;Lung Diseases, Obstructive;22432932
NCT00144339;Lung Diseases, Obstructive;21955733
NCT00144339;Lung Diseases, Obstructive;20418083
NCT00144339;Lung Diseases, Obstructive;20185426
NCT00144339;Lung Diseases, Obstructive;19716598
NCT00144339;Lung Diseases, Obstructive;18836213
NCT00144339;Lung Diseases, Obstructive;30290801
NCT00150410;Diabetes Mellitus;NA
NCT00163423;Lung Diseases, Obstructive;NA
NCT00163436;Lung Diseases, Obstructive;NA
NCT00170924;Hypertension;17586303
NCT00170963;Hypertension;19192976
NCT00174720;Lung Diseases, Obstructive;19549432
NCT00200356;Stroke;19321945
NCT00200473;Hypertension;NA
NCT00206310;Heart Failure;26288364
NCT00206310;Heart Failure;24622117
NCT00206310;Heart Failure;24284025
NCT00206310;Heart Failure;23473415
NCT00206310;Heart Failure;23395934
NCT00206310;Heart Failure;23230311
NCT00206310;Heart Failure;23194488
NCT00206310;Heart Failure;22740508
NCT00206310;Heart Failure;22304793
NCT00206310;Heart Failure;21216833
NCT00206310;Heart Failure;20883926
NCT00206310;Heart Failure;20501489
NCT00206310;Heart Failure;19917888
NCT00206310;Heart Failure;17984166
NCT00208312;Myocardial Ischemia;NA
NCT00219024;Hypertension;21659626
NCT00219063;Hypertension;18300872
NCT00231530;Diabetes Mellitus, Type 2;NA
NCT00251576;Myocardial Ischemia, acute;15451146
NCT00251576;Myocardial Ischemia, acute;15337732
NCT00251576;Myocardial Ischemia, acute;16847150
NCT00251576;Myocardial Ischemia, acute;16534008
NCT00251576;Myocardial Ischemia, acute;16950174
NCT00251576;Myocardial Ischemia, acute;16352794
NCT00251576;Myocardial Ischemia, acute;19451347
NCT00251719;Esophageal Diseases;NA
NCT00253227;Dementia;11606667
NCT00254956;Lung Diseases, Obstructive;19085579
NCT00262600;Stroke;NA
NCT00262600;Arrhythmias, Cardiac;NA
NCT00279045;Diabetes Mellitus, Type 2;99999999
NCT00279045;Diabetes Mellitus, Type 2;17116177
NCT00279045;Diabetes Mellitus, Type 2;17145742
NCT00279045;Diabetes Mellitus, Type 2;16873701
NCT00279045;Diabetes Mellitus, Type 2;15561950
NCT00279045;Diabetes Mellitus, Type 2;21454723
NCT00279045;Diabetes Mellitus, Type 2;19808911
NCT00279045;Diabetes Mellitus, Type 2;18223031
NCT00281580;Hypertension;NA
NCT00290927;Diabetes Mellitus, Type 2;19614946
NCT00309751;Diabetes Mellitus, Type 2;NA
NCT00311896;Embolism and Thrombosis;NA
NCT00313209;Lung Diseases, Obstructive;19716961
NCT00313209;Lung Diseases, Obstructive;20102307
NCT00338143;Psoriasis;NA
NCT00349531;Restless Legs Syndrome;21256799
NCT00351884;Diabetes Mellitus, Type 2;19221978
NCT00362232;Embolism and Thrombosis;NA
NCT00362960;Diabetes Mellitus, Type 2;NA
NCT00389779;Hypertension;20921430
NCT00407537;Hyperlipidemias;24339703
NCT00407537;Hyperlipidemias;23464930
NCT00407537;Hyperlipidemias;22913893
NCT00407537;Hyperlipidemias;21306285
NCT00407537;Hypertension;24339703
NCT00407537;Hypertension;23464930
NCT00407537;Hypertension;22913893
NCT00407537;Hypertension;21306285
NCT00419744;Lung Diseases, Obstructive;29331313
NCT00419744;Lung Diseases, Obstructive;26293575
NCT00419744;Lung Diseases, Obstructive;25670896
NCT00419744;Lung Diseases, Obstructive;22033040
NCT00424476;Lupus Erythematosus, Systemic;25396065
NCT00424476;Lupus Erythematosus, Systemic;23754628
NCT00424476;Lupus Erythematosus, Systemic;23524886
NCT00424476;Lupus Erythematosus, Systemic;23213069
NCT00424476;Lupus Erythematosus, Systemic;22337213
