cluster,concept,cuis
153,ls mean ( s . e . ) primary endpoint : % change from baseline to week nmbr,C0023668;C0168634;C0392747;C0443172;C0444504;C1442488;C1705241;C2347634;C2348143;C2986535;C4319952
152,baseline diabetes,C0011847;C0011849;C0168634;C1442488
151,baricitinib  nmbr mg daily ( n = nmbr ),C0024671;C0026410;C0053917;C0332173;C0439269;C1334884;C1960952;C2346927;C4044947;C4321396;C4521761
150,systemic glucocorticoid use at randomisation,C0017710;C0034656;C0042153;C0205373;C0457083;C1947944
149,energy / fatigue,C0015672;C0424589;C0542479;C1442080;C3463815;C4050243;C4330907;C4554645
149,fatigue,C0015672;C3463815;C4050243;C4554645
148,both ptca and cabg,C2936173
148,ptca or pci,C2936173
147,number of previous anti - tnf treatments for psoriatic arthritis,C0087111;C0205156;C0237753;C0449788;C1448177;C1552607
146,apixaban  nmbr . nmbr mg,C0024671;C0026410;C0053917;C0439269;C1334884;C1831808;C1960952;C2346927;C4321396;C4521761
145,methotrexate dose at baseline,C0025677;C0168634;C0178602;C0869039;C1114758;C1442488
144,length of stay ( randomization to discharge  h ),C0023303;C0034656
143,daily insulin dose  mean ( sd )  iu,C0021641;C0049272;C0332173;C0366513;C0439453;C0444504;C0694756;C1533581;C1579433;C2347634;C2348070;C2348143;C2699239;C3714501
142,pioglitazone events / n ( % ),C0071097;C0441471;C3541888
142,pioglitazone pts / n ( % ),C0071097;C1419129;C2698747
141,laba + ics,C0815320;C4551720
141,ics use at screening  n ( % ),C0815320;C4551720
141,use of ics,C0815320;C1524063;C4551720
141,ics  mg / day,C0439422;C0815320;C4551720
141,laba / ics use at screening  n ( % ),C0815320;C4551720
141,laba + ics ( free or fixed - dose combination ),C0815320;C4551720
140,homajr tx difference vs pbo  median change from baseline ( se ) nmbr lipid parameters,C0041403;C1705241;C1705242
140,homa_ % b tx difference vs pbo  median change from baseline ( se ) nmbr,C0041403;C1705241;C1705242
139,pre - bronchodilator fevnmbr / fvc ratio *,C0456603;C1547037;C2599602;C3714541
139,fevnmbr / fvc ( post - albuterol ),C3714541
139,post - bronchodilator fvc ( l ) a,C2599594;C3714541
138,odds ratio versus placebo ( nmbr % ci ),C0028873
138,odds ratio,C0028873
137,initiation of dialysis  renal transplantation  or creatinine . nmbr . nmbr mg / dl ( nmbr mmol / l ),C0011945;C0011946;C0019004;C0022671;C0040732;C0040733;C0589507;C1059964;C1158830;C1704686;C4551529
136,extended - duration enoxaparin  n / n ( % ),C0206460;C0231448;C0231449;C0439792;C0449238;C2926735
136,enoxaparin / vka,C0206460
136,enoxaparin,C0206460
135,metrex overall modified intention - to - treat population ? :,C0032659;C0087111;C0162425;C0282416;C0392747;C1257890;C1283828;C1292734;C1522326;C1561607;C3889737
134,any relevant infarct,C0021308;C2347946
134,vertebrobasilar infarct,C0021308;C0545733
134,infarct characteristics,C0021308;C1521970
133,apixaban vs . placebo,C1831808
133,apixaban,C1831808
132,seizure types reported during baseline  n ( % ) a,C0036572;C0332307;C1959629;C4553401
132,age at first seizure  years  mean ( sd ),C0036572;C0205435;C0444504;C1279901;C1510829;C1959629;C2347634;C2348143;C2699239;C4553401
131,baseline tobacco use,C0040335;C0168634;C0543414;C0841002;C1442488;C3853727
130,lipoprotein ( a ) ( mg / dl ),C0065058;C0125953;C0439269;C1096202;C1439335
130,lipoprotein ( a )  median ( ql  qnmbr )  nmol / l,C0065058;C0125953;C0439282;C0549183;C0876920;C1096202;C1439335;C2347635;C2348144;C2939193
129,amiodarone,C0002598
129,amiodarone vs . placebo no . hazard ratio ( nmbr . nmbr % cl ),C0002598
129,peri - op amiodarone : no ( n = nmbr ),C0002598;C0347985
129,amiodarone  n ( % ),C0002598
128,pulmonary rales,C0034642
128,pulmonary rales  n ( % ),C0034642
127,fibrinogen,C0016006;C1167394;C2587184;C3540039
127,fibrinogen  g / l,C0016006;C0439294;C0456615;C1167394;C2587184;C3540039
127,fibrinogen ( pmol / l ) c,C0016006;C0439284;C1167394;C2587184;C3540039
126,i & ii : fevnmbr > nmbr % predicted,C0021966;C0053917;C0221138;C1334884;C1710602;C4082587
126,"nmbr - aminosalicylates ’ i "" i ‘",C0021966;C0053917;C0221138;C0368663;C1334884
125,low - dose corticosteroid user,C0001617;C0445550;C1548600;C1706077;C1708745;C3536709
125,no corticosteroid + no imm  n,C0001617;C3536709
125,prior corticosteroid failure only,C0001617;C0205171;C0231174;C0332152;C0680095;C1720467;C2826257;C3536709
124,ace - i or arb use,C0021966;C0221138;C1452534;C4284014
124,ace - i / arb  ( % ),C0021966;C0221138;C1452534;C3888198;C4284014
123,prior use of biologic agents,C0005515;C0332152;C1524063;C2826257
123,other biologic agent,C0005515
123,biologic naive,C0005515;C0205460
123,biologic agents,C0005515
122,albuminuria ( g / g ),C0001925;C1319635
122,any albuminuria — no . ( % ),C0001925
121,aortic stenosis,C0003507
121,aortic stenosis  n ( % ),C0003507
120,moderate thrombocytopenia ( < nmbrxnmbr / l ),C0040034;C0205081;C0392386;C1881878;C4049705;C4049706;C4085643;C4321335
120,profound thrombocytopenia ( < nmbrxnmbr / l ),C0040034;C0392386;C0439808
120,thrombocytopenia,C0040034;C0392386
119,baseline ldl cholesterol,C0023824;C0168634;C0202117;C1442488
119,ldl cholesterol at baseline ( mmol / l ) * ldl cholesterol at screening,C0023824;C0168634;C0202117;C1442488;C1532563
118,glargine,C0907402
118,iglar ( insulin glargine lnmbr u ),C0439148;C0907402
117,median ( qnmbr : qnmbr ) duration of insulin use  years,C0021641;C0439234;C0549183;C0876920;C1533581;C1579433;C1881378;C2347635;C2348144;C2826775;C2939193;C3714501
117,median ( qnmbr : qnmbr ) total daily insulin dosenmbr,C0021641;C0332173;C0439175;C0439810;C0549183;C0876920;C1533581;C1579433;C2347635;C2348144;C2939193;C3714501
117,initiation of insulin,C0021641;C0589507;C1158830;C1533581;C1579433;C1704686;C3714501
117,oad plus insulin,C0021641;C1533581;C1579433;C3714501
117,insulin and oral hypoglycemic drugs,C0021641;C1533581;C1579433;C3714501
117,insulin + oad,C0021641;C1533581;C1579433;C3714501
117,yes  insulin - treated,C0021641;C1533581;C1549445;C1579433;C1705108;C1710701;C3714501
117,insulin - na ' ive,C0021641;C0597484;C1272460;C1533581;C1546968;C1579433;C1879645;C3435805;C3714501;C4049872;C4552882;C4554334
117,without insulin or insulin - modifying therapy,C0021641;C1533581;C1579433;C3714501
116,isolated pulmonary embolism,C0034065;C0205409;C1548221
116,characteristics of pulmonary embolism at inclusion,C0034065;C1521970
116,pulmonary embolism,C0034065
115,three arm,C0205449;C0446516;C3715044;C4553528
114,fenofibric acid + moderate - dose statin,C0060179;C0360714;C1709056
113,creatinine  mean ( sd )  mg / dl,C0010294;C0439269;C0444504;C1561535;C2347634;C2348143;C2699239
113,doubling of creatinine †,C0010294;C0205173;C1561535;C1705764
112,western europe and other,C0043129
112,western europe and israel,C0043129
111,prior cardiac surgery  n ( % ),C0018787;C0018821;C0332152;C0455610;C0524727;C1522601;C2826257
110,cardiovascular and respiratory,C0007226;C3887460
110,all cardiovascular,C0007226;C3887460
109,placebo ( dm - vs . dm + ),C0011816;C0032042;C1696465;C1706408;C3250443
108,other lipid - modifying drug use at study entry  n ( % ),C0013175;C0013227;C0023779;C0042153;C0242510;C0392747;C0457083;C0557651;C0869040;C1254351;C1705654;C1947944;C2603343
107,procedure,C0184661;C2700391;C3274430;C3539779
107,prior carotid intervention,C0184661;C0332152;C0741968;C0886296;C1273869;C2826257
107,proactive intervention ( n = nmbra ),C0184661;C0886296;C1273869
107,multivessel intervention  n ( % ),C0184661;C0886296;C1273869
106,vorapaxar placebo nmbr - yr %,C0032042;C0053917;C0439234;C1334884;C1696465;C1706408;C2974521
106,vorapaxar placebo nmbr - yr . km % rate,C0032042;C0053917;C0439234;C0871208;C1334884;C1521828;C1696465;C1706408;C2974521;C3887676
105,current ( nmbr + cigs / day ),C0053917;C0332173;C0439228;C0439505;C0521116;C1334884;C1570610;C1705970
105,current (  nmbr cigs / day ),C0053917;C0332173;C0439228;C0439505;C0521116;C1334884;C1570610;C1705970
104,vents / patients,C0030705
104,patients without ra  as  or psa ( n = nmbr  nmbr ),C0030705;C3538806;C4048756
104,hbanmbrc in patients with baseline hbanmbrc > nmbr % to < nmbr % ( > nmbr to < nmbr mmol / mol )  % [mmol / mol]  la  n baseline ( sd ) adjusted mean change ( nmbr % ci ) placebo subtracted change ( se ),C0030705
104,patient history of disease,C0030705;C0683519;C0730226;C0850708;C0944983
104,patients with previous loss of response to and intolerance of infliximab *,C0030705;C0205156;C0871261;C1517945;C1552607;C1704632;C1706817;C2911692
104,number of events / patients,C0030705;C0441471;C2360800;C3541888;C4330837
104,patients treated for > nmbr weeks ( % ),C0030705
104,no . of patients / total no . ( % ),C0030705
104,patients not receiving corticosteroids at baseline,C0030705
104,patients receiving corticosteroids at baseline,C0030705
104,patient history of disease n ( % ),C0030705;C0683519;C0730226;C0850708;C0944983
104,patients treated with insulin,C0030705
104,total comparators  patients with events / total patients,C0030705;C0439175;C0439810;C0441471;C1707454;C3541888;C4553389;C4553390
104,subset of patients on metformin,C0030705;C1515021
103,peripheral arterial disease  n ( % ),C0085096;C1704436
103,any peripheral arterial disease,C0085096;C1704436
103,peripheral arterial disease — no . ( % ) §,C0085096;C1704436
102,statin potency stratum  n ( % ),C0360714;C3245505
102,type of concomitant statin,C0332307;C0360714;C0521115;C1547052
102,high - intensity statin vs medium - or low - intensity statin at randomization,C0360714;C4081854
102,statin ( open ),C0360714
102,statin monotherapy,C0360714
102,other statin,C0360714
102,no statin vs statin alone vs any statin plus other llt,C0360714
102,any statin + other llt,C0360714
101,aspirin / antiplatelet,C0004057
101,aspirin and ppi,C0004057
101,aspirin but no ppi,C0004057
101,aspirin / other antiplatelet agents  n ( % ),C0004057
101,initial aspirin — no . ( % ),C0004057;C0205265;C1279901;C1555582;C1705685
101,aspirin and other antiplatelet,C0004057
101,aspirin at last follow - up,C0004057;C0589120;C1522577;C1704685;C3274571
100,any disease,C0012634
100,left - sided disease only,C0012634;C3842976
100,currentother ( notpredefined ) medical conditions,C0012634;C0199168;C0205476;C0348080;C1705253;C3864998
100,medical conditions  no . ( % ),C0012634;C0199168;C0205476;C0348080;C1705253;C3864998
100,disease,C0012634
100,disease and quality - of - life scores,C0012634
100,previous disease :,C0012634;C0205156;C1552607
99,egfr nmbr - nmbr ml / min / nmbr . nmbrmnmbr n = nmbr ( nmbr . nmbr % ),C0053917;C0439445;C1334884;C1739039;C3811844;C3812682
99,> nmbr to < nmbr egfr  ml / min / nmbr . nmbr mnmbr a,C0053917;C0439445;C1334884;C1739039;C3811844;C3812682
99,egfr ( mumin / nmbr . nmbr mnmbr ),C0053917;C1334884;C1739039;C3811844;C3812682
99,egfr  ml min nmbr nmbr . nmbr m nmbr,C0053917;C0369637;C0439445;C0441923;C1334884;C1739039;C3811844;C3812682
99,egfr < nmbr ml / min / nmbr . nmbr mnmbr ( mdrd ),C0053917;C0439445;C1334884;C1739039;C3811844;C3812682;C3839656
99,egfr nmbr - nmbr ml / min / nmbr . nmbr mnmbr ( n = nmbr  nmbr ),C0053917;C0439445;C1334884;C1739039;C3811844;C3812682
99,normal ( egfr > nmbr ),C0053917;C0205307;C0231683;C0439166;C1334884;C1739039;C2347086;C3811844;C3812682;C4553972
99,egfr < nmbr  n ( % ),C0053917;C1334884;C1739039;C3811844;C3812682
98,liraglutide ( n = nmbr  nmbr ),C0053917;C1334884;C1456408
98,liraglutide nmbr . nmbr mg / day ( n = nmbr ),C0053917;C0439422;C1334884;C1456408
97,minimum stent diameter,C0038257;C4054490
97,total stent length,C0038257;C0439175;C0439810;C1444754;C1706316
97,indication for stent,C0038257;C0392360;C3146298
97,stent length per lesion  mm,C0038257;C0221198;C1444754;C1546698;C1706316;C4330985;C4554674
97,number of stents implanted,C0038257;C0237753;C0449788
96,male sex — no . ( % ) race — no . ( % ) ) :,C0086582
96,sex  n ( % ) male,C0086582
95,diabetes durationa < median,C0011847;C0011849;C0549183;C0876920;C2347635;C2348144;C2939193
95,duration of diabetes mellitus  y,C0011849;C0449238;C2926735
95,known duration of diabetes  yr,C0011847;C0011849;C0205309;C0439234;C0449238;C2926735
95,prior diabetes,C0011847;C0011849;C0332152;C2826257
95,mean ± s . d . duration of diabetes  years,C0011847;C0011849;C0439234;C0444504;C0449238;C2347634;C2348143;C2926735
95,diabetes duration ( known )  % of patients,C0011847;C0011849;C0449238;C2926735
94,no ascvd + additional cv risk factors  n ( % ),C0035648;C1524062;C1553898;C3538987;C3665365;C4048877;C4318503
94,cv risk factor - no . ( % ),C0035648;C3538987;C4048877;C4318503
94,cv risk factor,C0035648;C3538987;C4048877;C4318503
93,> nmbr additional cv risk factorsnmbr,C0035647;C0053917;C1334884;C1524062;C3538987;C4048877;C4318503;C4552904
93,framingham nmbr - year cv risk score,C0035647;C0053917;C0439234;C0439508;C0449820;C1334884;C3166866;C3538987;C4048877;C4050231;C4318503;C4552904
92,congestive heart failure  n ( % ),C0018802
92,prior congestive heart failure,C0018802;C0332152;C2826257
92,chronic heart failure,C0018802;C0264716
92,congestive heart failure — no . ( % ) | |,C0018802
91,hr ( nmbr % ci ) p value for interaction *,C0008107;C0053917;C1334884;C1704675;C1709380;C3259781
91,hazard ratio for event ( nmbr % ci ),C0008107;C0053917;C0441471;C1334884;C2985465;C3259781;C4019010
91,( nmbr % ci ) p value,C0008107;C0053917;C1334884;C1709380;C3259781
91,mean age  years ( nmbr % ci ),C0008107;C0053917;C0444504;C1334884;C1510829;C2347634;C2348143;C3259781
91,( nmbr % ci] nmbr,C0008107;C0053917;C1334884;C3259781
91,mean ( nmbr % ci ) difference vs saxa + dapa + met,C0008107;C0053917;C0444504;C1334884;C1705241;C1705242;C2347634;C2348143;C3259781
90,previous heart failure,C0018801;C0018802;C0205156;C1552607;C4554158
90,heart failure — no . ( % ),C0018801;C0018802;C4554158
90,cardiac failure  n ( % ),C0018801;C0018802
90,heart failure nyha ii - iii,C0018801;C0018802;C0439070;C1275491;C1705160;C1710602;C4082587;C4554158
90,recurrent heart failure,C0018801;C0018802;C1455761;C2945760;C4554158
90,hospitalized for heart failure during that time period,C0018801;C0018802;C0701159;C4554158
90,heart failure ( class l - lll ),C0018801;C0018802;C0456387;C1261077;C1518526;C1705943;C4554158
89,vorapaxar group ( n = nmbr ),C0053917;C0441848;C1334884;C2974521
89,vorapaxar n = nmbr,C0053917;C1334884;C2974521
88,pain vas  nmbr - nmbr mm,C0042815;C0053917;C1334884;C4330985;C4554674
88,pain ( nmbr - nmbr mm vas ),C0042815;C0053917;C1334884;C4330985;C4554674
87,fev  at baseline,C0168634;C1442488;C3714541
87,baseline fvc  l,C0168634;C1442488;C3714541
87,baseline fev  ( l ),C0168634;C1442488;C3714541
86,absolute risk difference ( ci )  % *,C0008107;C0035647;C1519101;C1549031;C1705241;C1705242;C3259781;C4552904
85,omega - nmbr fatty acid,C0015684;C0053917;C1334884;C1719844
85,omega - nmbr fatty acid ( n = nmbr ),C0015684;C0053917;C1334884;C1719844
85,b digit symbol substitution  omega - nmbr fatty acids vs placebo,C0015684;C0053917;C0582802;C0679214;C1334884;C1555721;C1698987;C1706204;C1719844;C3241971
85,number omega - nmbr number placeb fatty acid,C0015684;C0053917;C0237753;C0449788;C1334884;C1719844
84,diuretic drugs,C0012798;C0013227;C3687832
84,diuretic drugs ( excluding antialdosterone ),C0012798;C0013227;C3687832
84,diuretic drugs  n ( % ),C0012798;C0013227;C3687832
83,treatment after admission,C0039798;C0087111;C0184666;C0809949;C1522326;C1533734;C1705169;C3538994;C3887704
83,location of treatment center,C0039798;C0087111;C0205099;C1522326;C1533734;C1705169;C3538994;C3887704
83,pretreatment / concomitant treatment,C0039798;C0087111;C0521115;C1522326;C1533734;C1550147;C1705169;C2709094;C3538994;C3539075;C3539076;C3887704
83,antithrombotic therapy,C0039798;C0087111;C1363945
83,treatment difference  ml,C0039798;C0087111;C0439526;C1522326;C1533734;C1705169;C1705224;C1705241;C1705242;C3538994;C3887665;C3887704
83,inadequate response / intolerance to prior therapy  %,C0039798;C0087111;C0205412;C0231199;C0332152;C0439856;C0871261;C1363945;C1704632;C1706817;C1744706;C2355652;C2911692
83,subgroup by treatment interaction p - value,C0039798;C0087111;C1079230;C1515021;C1522326;C1533734;C1704675;C1705169;C1709380;C3538994;C3887704
83,randomised treatment,C0039798;C0087111;C1522326;C1533734;C1705169;C3538994;C3887704
82,ethnic group — no . ( % ) ',C0015031;C1879937
82,ethnic origin,C0015031
82,ethnic origin  n ( % ),C0015031
81,american indian or alaska,C0002460
81,american indian or native alaskan,C0002460
80,with placebo ( n nmbr nmbr ),C0032042;C0053917;C1334884;C1696465;C1706408
80,placebo nmbr year km ( % ),C0032042;C0053917;C0439234;C0439508;C1334884;C1696465;C1706408;C3887676
80,placebo n = nmbr subjects,C0032042;C0053917;C1334884;C1696465;C1706408
80,placebo event rate ( n = nmbr )  %,C0032042;C0053917;C0441471;C0871208;C1334884;C1521828;C1696465;C1706408;C4019010
80,nmbr placebo n = nmbr,C0032042;C0053917;C1334884;C1696465;C1706408
79,ace inhibitor or arb at last follow - up,C0003015;C4541021
79,ace inhibitor or arb at enrollment,C0003015;C4541021
79,ace inhibitor monotherapy,C0003015;C4541021
79,angiotensin - converting enzyme inhibitor or angiotensin receptor blocker,C0003015;C2757044;C3536837;C4541021
79,ace inhibitors or angiotensin ii blockers,C0003015
79,ace inhibitors or angiotensin ii,C0003015
79,angiotensin - converting - enzyme inhibitor or angiotensin - receptor blocker §,C0003015;C2757044;C3536837;C4541021
79,ace inhibitor — no . ( % ),C0003015;C4541021
79,angiotensin - converting enzyme inhibitors / angiotensin receptor blockers,C0003015;C0597357;C2757044
79,ace inhibitor at last follow - up,C0003015;C0589120;C1522577;C1704685;C3274571;C4541021
79,use of ace inhibitor,C0003015;C1524063;C4541021
78,ezetimibe use,C0042153;C0457083;C1142985;C1947944
77,nsaid use — no . / total no . ( % ),C0003211;C3536840
77,other nsaids,C0003211
76,key secondary end point : st,C0036056;C3272372;C4528314
76,st ( arc definite only ),C0036056;C0205171;C0439544;C1704787;C1720467;C3272372
75,lev status  n ( % ),C0023556;C0449438
75,never used lev,C0023556;C1273517;C2003901
74,abrupt vessel closure,C0005847;C0185003;C1276802;C1521802
74,vascular disordersb,C0005847;C1558950;C1801960
74,number of treated vessels ( per patient ),C0005847;C0237753;C0449788;C1522326
73,tofacitinib nmbr mg twice daily n = nmbr,C0024671;C0026410;C0053917;C0439269;C0585361;C1334884;C1960952;C2346927;C2930696;C4321396;C4521761
73,tofacitinib nmbr mg bid [n = nmbr |,C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C2346927;C2930696;C4321396;C4521761
73,tofacitinib  nmbr mg ( n = nmbr ),C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C2346927;C2930696;C4321396;C4521761
73,tofacitinib nmbr mg two times a day,C0024671;C0026410;C0053917;C0439269;C1334884;C1960952;C2346927;C2930696;C4321396;C4521761
72,mean blood pressure  mmhg ( s . d . j,C0428886;C0488053;C2347155
72,blood pressure  mean ( sd ) [range]  mm hg,C0428886;C0439475;C1514721;C2348147;C2699239;C3542016
71,cholesterol absorption inhibitor ( ezetimibe ),C0000854;C0003277;C1142985;C1999216;C2347023;C2347080;C2698776;C2825050;C2945742
70,triglycerides ( week nmbr ) a,C0041004;C0053917;C0332174;C0439230;C1334884
70,triglycerides > nmbr mg / dl,C0041004;C0053917;C0439269;C1334884
69,united states,C0041703
69,usa and canada,C0041703
68,potassium - sparing at enrollment,C0032821;C0202194;C0304475;C0597277;C1516879;C1696073;C3714637;C3888021
68,potassium,C0032821;C0202194;C0304475;C0597277;C3714637
68,potassium - sparing at last follow - up,C0032821;C0202194;C0304475;C0589120;C0597277;C1522577;C1704685;C3274571;C3714637
67,heart rate  mean ± sd ( b . p . m . ),C0018810;C0369637;C0441923;C0444504;C2347634;C2348143;C2699239
67,preoperative heart rate ( beats per minute ),C0018810;C0445204
67,heart rate ( b . p . m . )  mean ± sd,C0018810;C0369637;C0441923;C0444504;C2347634;C2348143;C2699239
66,prior coronary artery bypass graft surgery,C0010055;C0332152;C2826257
66,history of cabg surgery  n ( % ),C0010055;C0455610
66,cabg or pci,C0010055
66,history of cabg surgery,C0010055;C0455610
66,treated with cabg — no . / total no . ( % ),C0010055;C0332293
66,coronary artery bypass surgery,C0010055
65,cerebrovascular disease  n ( % ),C0007820
65,ischemic cerebrovascular disease  n ( % ),C0007820;C0475224
65,cerebrovascular disorders  n ( % ),C0007820
65,prior cerebrovascular disease,C0007820;C0332152;C2826257
64,atherosclerosis^  n ( % ),C0003850;C0004153
64,qualifying type of atherosclerosis — no . ( % ),C0003850;C0004153;C0332307;C1514624;C1547052
64,large - artery atherosclerosis,C0003850;C0004153;C0226003
63,atenolol ( « = nmbr nmbr ),C0004147;C0053917;C1334884
63,atenolol n = nmbr,C0004147;C0053917;C1334884
63,atenolol n = nmbr no . ( % ),C0004147;C0053917;C1334884
62,native hawaiian / other,C0337920
62,hawaiian / pacific,C0337920
62,native hawaiian or other pacific islander,C0337920
61,rheumatoid factor positive §  n ( % ),C0035448;C0201660;C0439178;C1446409;C1514241;C2825490;C3812269
61,rf positive — number ( % ),C0035448;C0201660;C0748398;C1547111;C3812269
61,rf and acpa negativenmbr,C0035448;C0201660;C0748398;C1547111
61,rf positive  %,C0035448;C0201660;C0439178;C0748398;C1446409;C1514241;C1547111;C2825490;C3812269
61,rf positive  n ( % ),C0035448;C0201660;C0439178;C0748398;C1446409;C1514241;C1547111;C2825490;C3812269
60,moderate ( gold nmbr ),C0018026;C0053917;C0205081;C1304897;C1334884;C1881878;C4049705;C4049706;C4085643;C4321335
60,severity of the disease ( gold nmbr )  n ( % ),C0018026;C0053917;C0521117;C1304897;C1334884
60,gold nmbr groups  n ( % ),C0018026;C0053917;C1304897;C1334884
60,severe ( gold nmbr ),C0018026;C0053917;C0205082;C1304897;C1334884;C4050465;C4050466
60,gold nmbr groups,C0018026;C0053917;C1304897;C1334884
60,severity of airflow limitation ( gold nmbr - nmbr )  n ( % ),C0018026;C0053917;C0231999;C0439793;C0443288;C0449295;C0522510;C1304897;C1334884
59,nmbr to < nmbr kg / mnmbr,C0022718;C0053917;C0439209;C1334884;C4054209
59,bmi ( kg / mnmbr ) < nmbr,C0022718;C0053917;C0439209;C0578022;C1334884;C4054209
59,bmi > nmbr kg / mnmbr ( % ),C0022718;C0053917;C0439209;C0578022;C1334884;C4054209
59,nmbr - nmbr . nmbr kg / mnmbr,C0022718;C0053917;C0439209;C1334884;C4054209
58,crohn ' s disease,C0010346
58,crohn ' s disease - related medication at baseline  n ( % ),C0010346
58,duration of crohn ' s disease ( yrs ),C0010346;C0449238;C2926735
58,location of crohn ' s disease  %,C0010346;C0450429;C1515974;C4284930;C4284931
58,crohn ’ s disease related surgery,C0010346
57,toast classification of qualifying stroke,C0038454;C1514624;C1710306;C4521230;C4554100
57,previous stroke ortransient ischaemic attack ( % ),C0038454;C0205156;C0745413;C1552607;C4554100
57,stroke or tia — no . ( % ),C0038454;C4554100
57,prior stroke or transient ischemic attack,C0038454;C0332152;C2826257;C4554100
57,stroke ( vs tia ),C0038454;C4554100
57,stroke or pvd  ( % ),C0038454;C4554100
56,placebo every nmbr weeks ( n = nmbr ),C0032042;C1696465;C1706408
56,placebo no . / total ( % ),C0032042;C1696465;C1706408
56,placebo mean ( n ),C0032042;C0444504;C1696465;C1706408;C2347634;C2348143
56,comparison with placebo ( mean,C0032042;C0444504;C1696465;C1706408;C1707455;C2347634;C2348143
56,placebo  n ( rate ),C0032042;C0871208;C1521828;C1696465;C1706408
56,feno placebo ( lsm ),C0032042;C1696465;C1706408
56,placebo estimated mean,C0032042;C1696465;C1706408
56,placebo no . of events / total no . ( % ),C0032042;C1696465;C1706408
55,laboratory data  mean ( sd ),C0022877;C0444504;C1511726;C2347634;C2348143;C2699239;C3244292;C3245479;C3714741;C4283904
55,laboratory values,C0022877;C0042295;C3244292;C4283904
55,laboratory data,C0022877;C1511726;C3244292;C3245479;C3714741;C4283904
54,number of vessels disease,C0042373;C0237753;C0449788
54,other vascular disease — no . ( % ),C0042373
54,double - vessel disease  n ( % ),C0042373;C0205173;C1705764;C1705765
54,previous vascular disease,C0042373;C0205156;C1552607
53,valsartan / hctz  n / n ( % ),C0020261;C0216784
53,valsartan / hctz,C0020261;C0216784
52,age at screening,C0001779;C0220908;C0220909;C1698960;C1710031;C1710032;C1710477;C2348164
52,screening % predicted fevnmbr,C0220908;C0220909;C0681842;C1698960;C1710031;C1710032;C1710477;C1882327;C2348164
52,screening % reversibility fevnmbr,C0220908;C0220909;C0449261;C1698960;C1710031;C1710032;C1710477;C2348164
52,screening prebronchodilator fevnmbr  l,C0220908;C0220909;C1698960;C1710031;C1710032;C1710477;C2348164;C2599602
51,sbp < nmbr mmhg and dbp < nmbr mmhg,C0053917;C0085805;C0439475;C1334884
51,change in sbp ( nmbr months ),C0053917;C0085805;C0392747;C0439231;C0443172;C1334884;C1705241;C4319952
50,visit nmbr ldl cholesterol strata,C0023824;C0053917;C0202117;C0545082;C1334884;C1512346;C2826704
50,calculated ldl cholesterol ( week nmbr ),C0023824;C0053917;C0202117;C0332174;C0439230;C0444686;C1334884;C1441506
49,estimated gfr  ml min - nmbr nmbr . nmbr m - nmbr ( sd ) a,C0017654;C0053917;C0369637;C0439445;C0441923;C0750572;C1334884;C1424601;C2699239
49,estimated gfr ( ml / min / nmbr . nmbr mnmbr ) ^ |,C0017654;C0053917;C0439445;C0750572;C1334884;C1424601
49,estimated gfr  < nmbr ml min - nmbr nmbr . nmbr m - nmbr  n ( % ) a,C0017654;C0053917;C0369637;C0439445;C0441923;C0750572;C1334884;C1424601
49,gfr ( mdrd ) ( ml / min / nmbr - nmbr mnmbr ),C0017654;C0053917;C0439445;C1334884;C1424601;C3839656
48,infliximab nmbr mg / kg,C0053917;C0439272;C0666743;C1334884
48,infliximab - naive ( n = nmbr ),C0053917;C0666743;C1334884
47,north america hr ( nmbr % cl ),C0028405;C0053917;C0596019;C1334884
47,north america n z nmbr,C0028405;C0053917;C1334884
46,physician global assessment ( nmbr - nmbr mm vas ),C0042815;C0053917;C1334884;C3536884;C3827561;C4050369;C4330985;C4554674
46,patient global assessment of disease activity ( vas nmbr - nmbr mm ),C0042815;C0053917;C1334884;C3536884;C3827561;C4054228;C4330985;C4554674
45,patients with > nmbr exacerbations resulting in hospital admission,C0030705;C0053917;C1334884;C4086268
45,total patients n = nmbr,C0030705;C0053917;C0439175;C0439810;C1334884
45,score > nmbr %  % of patients,C0030705;C0053917;C0449820;C1334884;C4050231
45,rate / nmbr patient - years,C0030705;C0053917;C0439234;C0871208;C1334884;C1521828
44,events treatment ( nmbr ),C0039798;C0053917;C0087111;C0441471;C1334884;C1522326;C1533734;C1705169;C3538994;C3541888;C3887704
44,epa treatment ( n = nmbr ),C0039798;C0053917;C0087111;C1334884;C1522326;C1533734;C1705169;C3538994;C3887704
44,dpp - nmbr inhibitor therapy,C0039798;C0053917;C0087111;C1334884;C1363945;C1414174;C1999216
43,caucasian simva,C0007457;C0043157
43,white / european,C0007457;C0043157;C0220938;C0239307;C1535514
43,white  n ( % ),C0007457;C0043157;C0220938
42,mean weight  kg ( sd ),C0005910;C0022718;C0043100;C0439209;C0444504;C1305866;C1705104;C2347634;C2348143;C2699239;C4054209
42,weight  median ( interquartile range )  kg,C0005910;C0022718;C0043100;C0439209;C0549183;C0876920;C1305866;C1705104;C1711350;C2347635;C2348144;C2939193;C4054209
42,weight  mean ± sd ( kg ),C0005910;C0022718;C0043100;C0439209;C0444504;C1305866;C1705104;C2347634;C2348143;C2699239;C4054209
