cluster,concept,cuis
-1,joint damage outcomes ( mitt population ),C0010957;C0022417;C0032659;C0392905;C1257890;C1274040;C1706309;C1883709
-1,ivabradine group,C0257190;C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
-1,ivabradine ( n = nmbr ),C0053917;C0257190;C1334884
-1,isolated pulmonary embolism,C0034065;C0205409;C1548221
-1,ischemic cerebrovascular disease  n ( % ),C0007820;C0475224
-1,ischemic aetiology  n ( % ),C0015127;C0475224;C1314792;C1524003
-1,ipf - related,C0034069;C1800706
-1,involved intestinal area  n ( % ),C0021853;C1879646
-1,investigator - reported hypoglycaemia *,C0035173
-1,intravenous dobutamine,C0012963;C0348016
-1,intravenous anticoagulant during hospitalization,C0003280;C0019993;C0348016;C0848112;C3536711
-1,intestinal area involved  n ( % ) $,C0017446;C0021853;C0205146
-1,intervention group ( n = nmbr ),C0053917;C0184661;C0441848;C0886296;C1273869;C1334884
-1,interval study drug to pci,C0013175;C1272706;C1552654;C1552713;C4049621
-1,interval clopidogrel to pci,C0070166;C1272706;C1552654;C1552713;C4049621
-1,intermittent claudication,C0021775
-1,interleukin - nmbr ( ng / l ),C0021764;C0053917;C0439297;C1334884;C1527200
-1,intent of early invasive strategy  %,C0162425;C0205281;C0679199;C1279919;C1283828;C1334278;C1550453
-1,intensive control,C0162425;C0243148;C0522510;C1283828;C1550141;C1550453;C1882979;C2587213;C3274648;C4553389
-1,intense physical activity,C0015259;C0026606;C0522510
-1,insulin and oral hypoglycemic drugs,C0021641;C1533581;C1579433;C3714501
-1,insulin : glucose ratio,C0017725;C0021641;C0456603;C1533581;C1547037;C1579433;C3714501
-1,insulin - na ' ive,C0021641;C0597484;C1272460;C1533581;C1546968;C1579433;C1879645;C3435805;C3714501;C4049872;C4552882;C4554334
-1,insulin + oad,C0021641;C1533581;C1579433;C3714501
-1,insulin ( pmol / l ) t vital signs,C0021641;C0150404;C0439284;C0518766;C1533581;C1579433;C3714501
-1,initiation of insulin,C0021641;C0589507;C1158830;C1533581;C1579433;C1704686;C3714501
-1,initiation of dialysis  renal transplantation  or creatinine . nmbr . nmbr mg / dl ( nmbr mmol / l ),C0011945;C0011946;C0019004;C0022671;C0040732;C0040733;C0589507;C1059964;C1158830;C1704686;C4551529
-1,initial aspirin — no . ( % ),C0004057;C0205265;C1279901;C1555582;C1705685
-1,inhaled anticholinergic §,C0004048;C0242896;C3537004
-1,infarct characteristics,C0021308;C1521970
-1,individuals with diabetes  n = nmbr,C0011847;C0011849;C0027361;C0053917;C0237401;C1334884
-1,indication for stent,C0038257;C0392360;C3146298
-1,indacaterol nmbr mg[n z nmbr],C0024671;C0026410;C0053917;C0439269;C1334884;C1722260;C1960952;C2346927;C4321396;C4521761
-1,indacaterol nmbr gg qd,C0017454;C0018370;C0053917;C0332173;C1334884;C1722260
-1,increased waist circumference,C0205217;C0442805;C0455829
-1,in ibdq total score at week nmbr  mean [se],C0036919;C0053917;C0332174;C0439175;C0439230;C0439810;C0444504;C1334884;C2347634;C2348143;C2964552;C3533236
-1,implantable cardioverter - defibrillator,C0162589;C2825184
-1,impaired glucose tolerance or impaired fasting glucose — no . ( % ),C0271650
-1,immunomodulatory agents,C0005525
-1,ii - iv ( % ),C0022326;C1710602;C4082587;C4265176
-1,iglar dose at randomization ( u / day ),C0034656;C0178602;C0456683;C0869039;C1114758
-1,iglar ( insulin glargine lnmbr u ),C0439148;C0907402
-1,ics use at screening  n ( % ),C0815320;C4551720
-1,ics  mg / day,C0439422;C0815320;C4551720
-1,icd therapy vs . placebo no . hazard ratio ( nmbr . nmbr % cl ),C0021122;C0039798;C0087111;C1363945
-1,hypoglycaemic agents,C0020616
-1,hypertension — no . ( % ) hypercholesterolemia — no . ( % ),C0020538;C1963138
-1,hypertension and left ventricular hypertrophy,C0020538;C1963138
-1,hypertension : no ( n = nmbr ),C0020538;C1963138
-1,hypertension ( n 二 nmbr ),C0020538;C0053917;C1334884;C1963138
-1,hyperkalemia ( > nmbr . nmbr meq / l ),C0020461;C0053917;C0439375;C1334884;C4552983
-1,hydralazine,C0020223
-1,hscrp < nmbr . nmbr mga . nmbr ( nmbr . nmbrxnmbr ( nmbr . nmbr ),C0053917;C0065879;C1334884
-1,hospitalized for asthma  n ( % ) *,C0004096;C0701159;C2984299
-1,hospital factor # nmbr,C0019994;C0053917;C1334884;C1510665;C1521761;C2827422
-1,hosp . for hf,C0018488;C1313497;C1538440;C3273279
-1,homajr tx difference vs pbo  median change from baseline ( se ) nmbr lipid parameters,C0041403;C1705241;C1705242
-1,homa_ % b tx difference vs pbo  median change from baseline ( se ) nmbr,C0041403;C1705241;C1705242
-1,history of peripheral arterial disease ( % ),C0003842;C0205100;C0221464;C0683519;C0730226;C0850708;C0944983
-1,history of microvascular eye disease 本  n ( % ),C0015392;C0015397;C0019664;C0019665;C0262512;C0262926;C0443258;C0683519;C0700042;C0730226;C0850708;C0944983;C1705255;C2004062
-1,history of major bleeding,C0019080;C0019664;C0019665;C0205082;C0205164;C0262512;C0262926;C1705255;C2004062;C4318856;C4521762
-1,history of dyspepsia,C0013395;C0019664;C0019665;C0262512;C0262926;C1705255;C2004062;C4552968
-1,history of chronic hf,C0018488;C0019664;C0019665;C0205191;C0262512;C0262926;C1313497;C1538440;C1705255;C2004062;C3273279
-1,history of cabg surgery  n ( % ),C0010055;C0455610
-1,history of cabg surgery,C0010055;C0455610
-1,history of bone disease ( predefined )  n ( % ),C0005940;C0019664;C0019665;C0262512;C0262926;C0262950;C0683519;C0730226;C0850708;C0944983;C1705255;C2004062
-1,hispanic ethnic group — no . ( % ) f,C0015031;C0086409;C1879937
-1,hispanic / latin american,C0019576
-1,hispanic ( n = nmbr ),C0053917;C0086409;C1334884
-1,hispanic,C0086409
-1,high risk with atherosclerotic vascular disease *,C0004153;C0332167;C3272283;C4050568;C4319571
-1,high density lipoprotein cholesterol  mg / dl^,C0023822;C0439269
-1,high - intensity statin vs medium - or low - intensity statin at randomization,C0360714;C4081854
-1,high - density lipoprotein cholesterol mean ( mg / dl ± sd ),C0023822;C0439269;C0444504;C2347634;C2348143;C2699239
-1,high - density lipoprotein cholesterol  mg / l,C0023822;C0439268
-1,heterogeneity / trend test,C0019409;C0022885;C0039593;C0242960;C0392366;C0456984;C1515976;C1521798;C3831328;C4318744;C4554533
-1,hemorrhagic stroke ( n = nmbr ),C0053917;C0553692;C1334884
-1,hematologic,C0018943;C0205488
-1,heavy calcification,C0006660;C0006663;C0175895;C0439539;C1533591;C1879982;C2242558
-1,heart rate ( b . p . m . )  mean ± sd,C0018810;C0369637;C0441923;C0444504;C2347634;C2348143;C2699239
-1,heart rate  mean ± sd ( b . p . m . ),C0018810;C0369637;C0441923;C0444504;C2347634;C2348143;C2699239
-1,heart failure criteria met,C0018801;C0018802;C0243161;C4554158
-1,health state index score  uk algorithm,C0002045;C0041700;C0449820;C0600653;C0683314;C0918012;C1552854;C1553907;C1637833;C2986546;C4050231
-1,health - related quality of life,C4279947
-1,headache,C0018681;C4553197
-1,hdl < nmbr / nmbr mg / dl ( nmbr . nmbr / nmbr . nmbr mmol / l ) for men / women,C0025266;C0043210;C0053917;C1334884;C3642216;C3715113;C3898312
-1,hctz = hydrochlorothiazide . * based on wilcoxon nmbr - sample rank - sum tests for age and body mass index  t tests for systolic and diastolic blood and ' / nmbr tests for categorical variables . t data were missing for some patients .,C0020261
-1,hbanmbrc in patients with baseline hbanmbrc > nmbr % to < nmbr % ( > nmbr to < nmbr mmol / mol )  % [mmol / mol]  la  n baseline ( sd ) adjusted mean change ( nmbr % ci ) placebo subtracted change ( se ),C0030705
-1,hbanmbrc distribution at baseline  n ( % ),C0168634;C0520511;C1442488;C1704711
-1,hbanmbrc distribution,C0520511;C1704711
-1,hbanmbrc at baseline  %,C0168634;C1442488
-1,hba  % nmbrc,C0019016;C1825777;C3538758
-1,hawaiian / pacific,C0337920
-1,haemodynamics and lv function,C0019010;C4281788
-1,grouped region,C0017446;C0205147;C0439745;C4319846
-1,group — no . ( % ),C0441833;C0687744;C1257890;C1519504;C1705428;C1705429
-1,grip strength ( kg ),C0022718;C0429271;C0439209;C2598165;C4054209
-1,gpiib / iiia receptor inhibitor,C0016011;C0597357;C1999216
-1,gold group d — no . ( % ) | |,C0018026;C0441838;C1304897
-1,glycemic drugs,C0005802;C0013227;C3687832
-1,glyburide ( n = nmbr ),C0017628;C0053917;C1334884
-1,glyburide,C0017628
-1,glucose - lowering therapies,C0017725;C0087111;C0441994;C2003888
-1,glucose  mmol / l,C0017725;C1532563
-1,glucocorticoids plus immunosuppressive agents,C0017710;C0021081;C3540777;C3540778
-1,glucocorticoids and immunosuppressants,C0017710;C3540777;C3540778
-1,glp - nmbr receptor agonist ( other than study drug ),C0013175;C0018301;C0053917;C1334884;C1422069;C1425391;C1539338;C2350813;C4543206
-1,glomerular,C0022663;C0268731
-1,gliclazide ( modified release ) 一 no . ( % ) ^,C0017631
-1,glargine,C0907402
-1,geometric mean of baseline,C0168634;C1442488;C2986759
-1,geometric mean crp concentration ( mg / l ),C0086045;C0439268;C1446561;C2986759;C3827302;C3890735;C4048285
-1,geographical region ( % ),C0017446
-1,geographic region — no . ( % ),C0017446
-1,geographic region - north america,C0017446;C0028405
-1,geographic region - europe,C0015176;C0017446
-1,geographic region  %,C0017446
-1,gender ( % ) male / female,C0043210;C0079399;C0086287;C0086582;C1522384;C1705497;C1705498;C1706180;C1706428;C1706429
-1,gender  women n  % ),C0043210;C0079399;C1522384
-1,gender  % of patients,C0030705;C0079399;C1522384
-1,gemfibrozil,C0017245
-1,gastrointestinal area involved — no . / total no . ( % ),C0017446;C0205146;C0521362
-1,gallbladder - related aes,C0016976;C0439849;C0445223;C1412268;C2699274
-1,galectin - nmbr ( ng / ml ),C0053917;C0439275;C0607430;C1334884
-1,functional assessment of chronic illness,C0008679;C0278372
-1,full analysis set,C0002778;C0036849;C0443225;C0936012;C1442518;C1524024;C1705195
-1,free fatty acids ( mmol / l ),C0015688;C1532563
-1,frailty status,C0424594;C0449438
-1,formoterol nmbr gg bid,C0017454;C0018370;C0053917;C0060657;C1334884
-1,fish oil,C0016157
-1,first mace,C0205435;C0349381;C0949745;C1279901;C1445339
-1,first - generation stentt,C0079411;C0205435;C1279901;C3146294
-1,filtration rate nmbr - nmbr,C0016107;C0053917;C0871208;C1334884;C1521828
-1,fibrinolytic for qualifying event,C0040044;C0441471;C1514624;C4019010
-1,fibrinogen ( pmol / l ) c,C0016006;C0439284;C1167394;C2587184;C3540039
-1,fibrinogen  g / l,C0016006;C0439294;C0456615;C1167394;C2587184;C3540039
-1,fibrinogen,C0016006;C1167394;C2587184;C3540039
-1,fibrin - specific,C0015982
-1,ff / vi nmbr / nmbr pg od,C0030827;C0053917;C0072225;C0205999;C0229089;C0439164;C1266240;C1334884;C1512019;C3273373;C3665488;C4554348
-1,ff / vi nmbr / nmbr gg ( n = nmbr  nmbr ),C0017454;C0018370;C0053917;C0205999;C1334884;C4554348
-1,fevnmbr reversibilityz ( pre / post ipratropium )  %,C0027235;C0332152;C0687676;C0740175;C1704687;C2257086;C3469826;C3669034
-1,fevnmbr / fvc ( post salbutamol ),C0001927;C0687676;C1704687;C3469826;C3714541
-1,fevnmbr / fvc ( post - albuterol ),C3714541
-1,fevnmbr / fvc  %  mean ( sd ) nmbr,C0053917;C0444504;C1334884;C2347634;C2348143;C2699239;C3714541
-1,fevnmbr  litres ( post - salbutamol )  mean ( sd ),C0001927;C0444504;C0475211;C0687676;C1704687;C2347634;C2348143;C2699239;C3469826
-1,fenofibric acid + moderate - dose statin,C0060179;C0360714;C1709056
-1,feno placebo ( lsm ),C0032042;C1696465;C1706408
-1,femoral neck,C0015815
-1,femoral access — no . / total no . ( % ),C0015811
-1,female race / ethnicity,C0015031;C0034510;C0043210;C0086287;C0243103;C1705497;C1705498;C1706779;C3853635
-1,fatigue,C0015672;C3463815;C4050243;C4554645
-1,fasting plasma insulin — mu / liter,C0015663;C0028971;C0347978;C0475211;C0857690;C3714918
-1,fasting plasma glucose  mg / dl  mean ( sd ) b,C0015663;C0202042;C0439269;C0444504;C0455280;C2347634;C2348143;C2699239
-1,fasting glucose  mmol / l  mean ± sd,C0015663;C0017725;C0444504;C1532563;C2347634;C2348143;C2699239
-1,fasting free fatty acids ( ^mol / liter ),C0015663
-1,fasting c - peptide  ng / ml,C0006558;C0015663;C0439275
-1,fastest third,C0015663;C0205437;C0456962;C2985769
-1,family history of venous thromboembolism ( % ),C0015576;C0042449;C0241889;C0348013;C0455533;C1704727;C1997614
-1,family history of cad ( diagnosed at < nmbr yr of age ) — no . ( % ) cigarette smoker — no . ( % ),C0241889;C1504769;C2239547;C3813548;C4284121
-1,ezetimibe use,C0042153;C0457083;C1142985;C1947944
-1,ezetimibe nmbr mg + statin ( n = nmbr  nmbr ),C0024671;C0026410;C0053917;C0360714;C0439269;C1142985;C1334884;C1960952;C2346927;C4321396;C4521761
-1,ezetimibe / simvastatin nmbr / nmbr mg ( n = nmbr ),C0024671;C0026410;C0053917;C0439269;C1334884;C1532737;C1960952;C2346927;C4321396;C4521761
-1,ezetimibe + simvastatin ( n = nmbr * ),C0053917;C1334884;C1532737
-1,ezetimibe,C1142985
-1,eze / simva gender,C0079399;C1522384
-1,extended - duration enoxaparin  n / n ( % ),C0206460;C0231448;C0231449;C0439792;C0449238;C2926735
-1,exercise times per week  ( minimum,C0015259;C0456698;C1522704;C1524031;C1552614;C2826545
-1,exercise,C0015259;C1522704
-1,exenatide n = nmbr,C0053917;C0167117;C1334884
-1,exenatide,C0167117
-1,european union,C0015179
-1,european trial,C0008976;C0239307;C1535514
-1,europe nmbr ( n = nmbr ),C0015176;C0053917;C1334884
-1,europe / lsrael,C0015176
-1,europe ( non - eu ),C0015176;C0015179;C1518422;C3665627
-1,etoricoxib nmbr mg n = nmbr n ( % ),C0024671;C0026410;C0053917;C0439269;C0972314;C1334884;C1960952;C2346927;C4321396;C4521761
-1,etoricoxib dose,C0178602;C0869039;C0972314;C1114758
-1,ethnicity ( % ),C0015031;C0243103
-1,ethnic origin  n ( % ),C0015031
-1,ethnic origin,C0015031
-1,ethnic group — no . ( % ) ',C0015031;C1879937
-1,etanercept ( n = nmbr ),C0053917;C0717758;C1334884
-1,etanercept,C0717758
-1,estimated glomerular filtration rate < nmbr ml / min / nmbr . nmbr mnmbr : i : §,C0021966;C0023806;C0053917;C0221138;C0439445;C0702093;C1334884;C1524029;C3811844;C3813700
-1,erythrocyte sedimentation rate — mm / hr | |,C1176468;C1619634;C4330985;C4554674
-1,epa / aa ratio,C0282379;C0456603;C1235746;C1547037;C1882141;C4554792
-1,enrollment in lmwh,C0019139;C1516879;C1696073;C3536766;C3888021
-1,enoxaparin / vka,C0206460
-1,enoxaparin,C0206460
-1,energy / fatigue,C0015672;C0424589;C0542479;C1442080;C3463815;C4050243;C4330907;C4554645
-1,endothelin nmbr ( pg / ml ),C0053917;C0079284;C0439297;C1334884
-1,endothelin - receptor antagonists plus phosphodiesterase type nmbr inhibitors,C0031638;C0053917;C0332307;C1134681;C1334884;C1547052;C1656262;C2266875;C3539996
-1,endothelin - receptor antagonists,C1134681;C2266875
-1,endoscopy subscore,C0014245
-1,enalapril + aliskiren dm = nmbr non - dm = nmbr,C0011816;C0014025;C0053917;C1120110;C1334884;C1518422;C3250443
-1,enalapril,C0014025
-1,emphysema ( % ),C0013990;C0034067
-1,emotional status,C0013987;C0449438;C0849912
-1,emotional role,C0013987;C0035820;C0849912;C1705810;C3871154
-1,elderly ( > nmbr years ),C0001792;C0053917;C0439234;C1334884;C1999167
-1,egfr  ml / min / mnmbr,C0439445;C1739039;C3811844;C3812682
-1,dyspnoea - mmrc grade  n ( % ),C0013404;C0441800;C0919553;C1963100;C3244287;C3826977
-1,dyspepsia,C0013395;C4552968
-1,duration of ra ( time from symptom onset )  years,C0040223;C0449238;C2926735;C3538806;C3541383;C4048756
-1,duration of psoriasis  years,C0033860;C0439234;C0449238;C2926735
-1,duration of last qualifying episode of atrial fibrillation > nmbr days,C0004238;C0053917;C0332189;C0344434;C0439228;C0449238;C1334884;C1514624;C1963067;C2926735
-1,duration of hypertension ( years ),C0020538;C0439234;C0449238;C1963138;C2926735
-1,duration of hypertension  n ( % ),C0020538;C0449238;C1963138;C2926735
-1,duration of diabetes mellitus  y,C0011849;C0449238;C2926735
-1,duration of crohn ' s disease ( yrs ),C0010346;C0449238;C2926735
-1,duration of coronary artery disease — yr,C0018787;C0439234;C0449238;C0852949;C2926735
-1,duration of clopidogrel pretreatment 一 hr median,C0070166;C0449238;C0549183;C0876920;C1550147;C2347635;C2348144;C2709094;C2926735;C2939193;C3539075;C3539076
-1,drugs used in diabetes  n ( % ),C0013227;C3687832
-1,drug - related teaesnmbr,C0013227;C0439849;C0445223;C1254351
-1,draining cutaneous fistula at baseline  n ( % ),C0013103;C0180499;C4265177
-1,doubling of creatinine †,C0010294;C0205173;C1561535;C1705764
-1,double - vessel disease  n ( % ),C0042373;C0205173;C1705764;C1705765
-1,documented asymptomatic cardiac ischemiac,C0018787;C0231221;C1301725;C1522601;C1609436
-1,dmard | |,C0242708
-1,diuretic — no . / total no . ( % ),C0012798
-1,diuretic agent,C0012798;C0450442;C1254351;C1521826
-1,disease and quality - of - life scores,C0012634
-1,disease - progression composite outcome !,C0205199;C0242656;C0449258;C0679250;C1274040;C1335499;C1547335;C1947900;C3542417;C4552808
-1,disease,C0012634
-1,dipyridamole,C0012582
-1,diltiazem or verapamil,C0012373
-1,dihydropyridine,C0012315;C0220821
-1,digitalis,C0012252;C0304520
-1,digital clubbing  n ( % ),C0009080;C0149651
-1,difference ( tiotropium - placebo ) ml ( nmbr % ci ),C0008107;C0032042;C0053917;C0213771;C0439526;C1334884;C1696465;C1705224;C1705241;C1705242;C1706408;C3259781;C3887665
-1,diastolic blood pressure ( mm hg ) medications,C0013227;C0428883;C0439475;C0802604;C1305849;C2598133;C4284232
-1,diarrhea,C0011991;C1963091;C3641756;C4084784;C4084802;C4085317
-1,diameter stenosis  mean ( sd )  %,C0552409;C0678234;C1261287;C2632116;C2699239
-1,diabetic treatments !,C0087111;C0241863
-1,diabetes with target organ disease *,C0011847;C0011849;C0012634;C0178784;C1521840;C2986546
-1,diabetes durationa < median,C0011847;C0011849;C0549183;C0876920;C2347635;C2348144;C2939193
-1,diabetes duration ( known )  % of patients,C0011847;C0011849;C0449238;C2926735
-1,detemir / insulin glargine  %,C0537270;C0907402
-1,des ( % previous stenting ),C0011702;C0038257;C0205156;C1552607;C2348535;C4551552
-1,depressed and low perceived social support,C0344315;C0549249
-1,denosumab ( n = nmbr ),C0053917;C1334884;C1690432
-1,death or stent thrombosis,C0011065;C1306577;C4082313;C4552775
-1,death or myocardial infarction,C0011065;C1306577;C4082313;C4552775
-1,death or absolute fvc decrease > nmbr %,C0011065;C1306577;C4082313;C4552775
-1,death from any cause,C0007465
-1,death  mi  idr  st  or any timi bleeding,C0011065;C0036056;C1306577;C3272372;C3810814;C4082313;C4552775
-1,death  mi  idr  or st,C0011065;C1306577;C3810814;C4082313;C4552775
-1,death  large mi,C0011065;C0549177;C1306577;C3810814;C4082313;C4552775
-1,das - nmbr ( crp ) < nmbr . nmbr  n ( % ),C0051767;C0053917;C0057671;C1334884;C3890735;C4048285
-1,daily insulin dose  mean ( sd )  iu,C0021641;C0049272;C0332173;C0366513;C0439453;C0444504;C0694756;C1533581;C1579433;C2347634;C2348070;C2348143;C2699239;C3714501
-1,d - dimer levelsatinclusion,C0060323
-1,cyclosporine ( n = nmbr ),C0010592;C0010594;C0053917;C1334884
-1,cvd risk factors ( age > nmbr ),C0001779;C0001783;C0007222;C0035647;C0035648;C0053917;C1334884;C1553898;C4552904
-1,cvd or mi,C0007222
-1,cv medication  % of patients,C0013227;C0030705;C3244316;C3538987;C4048877;C4284232;C4318503
-1,cv event  years,C0439234;C0441471;C3538987;C4019010;C4048877;C4318503
-1,cv death / mi / stroke,C0011065;C0038454;C1306577;C3538987;C3810814;C4048877;C4082313;C4318503;C4552775;C4554100
-1,cv death + hf hospitalization,C0011065;C0018488;C0019993;C1306577;C1313497;C1538440;C3273279;C3538987;C4048877;C4082313;C4318503;C4552775
-1,currentother ( notpredefined ) medical conditions,C0012634;C0199168;C0205476;C0348080;C1705253;C3864998
-1,current tobacco abuse  n ( % ),C0040336;C0521116;C1705970
-1,current atrial fibrillation or flutter on ecg,C0004238;C0344434;C0521116;C1705970;C1963067
-1,ctn - l  ng / ml,C0439275;C0917591
-1,ct or mr scan of the brain *,C0007673;C3540513;C3813556;C3888140
-1,crude analysis  n ( % ),C0002778;C0936012;C1524024
-1,crp concentration > nmbr . nmbr mg / dl ( nmbr mg / l )  n ( % ),C0053917;C0086045;C1334884;C1446561;C2827881;C3642216;C3827302;C3890735;C4048285
-1,cross - damp time : < l : llhrs : min ( n = nmbr ),C0040223;C0053917;C0205381;C0702093;C1334884;C1524029;C2828360;C3541383;C3813700;C3891560
-1,crohn ’ s disease related surgery,C0010346
-1,crohn ' s disease - related medication at baseline  n ( % ),C0010346
-1,crohn ' s disease,C0010346
-1,creatinine ≥ nmbr . nmbr mg / dl,C0010294;C0053917;C0439269;C1334884;C1561535
-1,creatinine  mean ( sd )  mg / dl,C0010294;C0439269;C0444504;C1561535;C2347634;C2348143;C2699239
-1,coumadin,C0699129
-1,coronary artery bypass surgery,C0010055
-1,coronary angiography during the index hospital stay,C0002978;C0085532;C0428776;C0600653;C0918012;C1548829;C1552854;C1637833;C2986546;C3489408
-1,coronary angiography and intervention,C0085532;C1548829
-1,copd severity : severe / very severe,C0024117;C0439793;C0442824;C0522510;C1412502;C2984081;C3714496
-1,copd severity ( gold stage ),C0018026;C0024117;C0205390;C0439793;C0522510;C1300072;C1304897;C1306673;C1412502;C3714496
-1,copd or asthma,C0024117;C1412502;C3714496
-1,copd - rosuvastatin ( n = nmbr ),C0024117;C0053917;C0965129;C1334884;C1412502;C3714496
-1,control baseline ( n - nmbr ),C0053917;C0168634;C0243148;C1334884;C1442488;C1550141;C1882979;C2587213;C3274648;C4553389
-1,contrast nephropathy risk score,C0009924;C0022658;C0035647;C0449820;C1979874;C4050231;C4552904
-1,continued thienopyridine n = nmbr subjects,C0053917;C0549178;C1120149;C1334884
-1,continued thienopyridine n ( % ),C0549178;C1120149
-1,congestive heart failure — no . ( % ) | |,C0018802
-1,congestive heart failure  n ( % ),C0018802
-1,congenital shunts,C0009678;C0232180;C0542331;C1442858;C1744681
-1,concurrent treatment of crohn ' s disease at study entry — no . of patients ( % ) ff,C0010346;C0039798;C0087111;C0205420;C1522326;C1533734;C1705169;C3538994;C3887704
-1,concomitant mtx —,C0025677;C0521115;C1417487
-1,concomitant mtx use  n ( % ),C0025677;C0042153;C0457083;C0521115;C1417487;C1947944
-1,concomitant medications for ulcerative colitis — no . ( % ),C0009324;C0013227;C0521115;C0802604;C2598133;C4284232
-1,concomitant drugs,C0013227;C0521115;C3687832
-1,concomitant conventional dmard use,C0042153;C0242708;C0439858;C0457083;C0521115;C1947944
-1,concomitant atorvastatin dose  mg,C0024671;C0026410;C0178602;C0286651;C0439269;C0521115;C0869039;C1114758;C1960952;C2346927;C4321396;C4521761
-1,comparison with placebo ( mean,C0032042;C0444504;C1696465;C1706408;C1707455;C2347634;C2348143
-1,comparison with baseline ( mean,C0168634;C0444504;C1442488;C1707455;C2347634;C2348143
-1,comorbidities other than diabetes,C0009488;C0011847;C0011849
-1,comorbid diseasesa diabetesb,C0009488
-1,community hospital ( % ),C0020003
-1,combined trials,C0008976;C0205195
-1,coenzyme qnmbr  ^g / ml #,C0009235;C1300565
-1,clopidogrel no . of patients % ),C0070166
-1,clopidogrel dose on / before pci,C0070166;C0178602;C0869039;C1114758;C4049621
-1,clopidogrel  %,C0070166
-1,claudication ( fontaine class > nmbr ),C0021775;C0053917;C0311395;C0456387;C1334884;C1456822;C1518526;C1705943
-1,claudication,C0021775;C0311395;C1456822
-1,classification of af  no . ( % ),C0008902;C0008903;C0344434;C0678229;C4049859
-1,cigarette users,C0677453;C1704760;C1706077;C3890423
-1,chronic obstructive pulmonary disease  n ( % ),C0024117
-1,chronic obstructive pulmonary disease,C0024117
-1,chronic heart failure,C0018802;C0264716
-1,chondroitin sulfate ( n = nmbr ),C0008466;C0053917;C1334884
-1,cholesterol absorption inhibitor ( ezetimibe ),C0000854;C0003277;C1142985;C1999216;C2347023;C2347080;C2698776;C2825050;C2945742
-1,cholesterol  ( . nmbr . nmbr mmol / l )  n ( % ),C0008377;C0053917;C1334884;C1532563
-1,chf history,C0018802;C0019664;C0019665;C0262512;C0262926;C1705255;C2004062
-1,chd + cerebral infarction,C0007785;C0280604;C3542407
-1,characteristics of pulmonary embolism at inclusion,C0034065;C1521970
-1,change from baseline in hbanmbrc ( % ),C0168634;C0392747;C0443172;C1442488;C1705241;C4319952
-1,change from baseline in dasnmbr - esr  meannmbr sd,C0168634;C0392747;C0443172;C1442488;C1705241;C4319952
-1,change from baseline  adjusted mean ( nmbr % ci )  %,C0168634;C0392747;C0443172;C1442488;C1705241;C4319952
-1,certolizumab group ( n = nmbr ),C0053917;C0441848;C1334884;C1872109
-1,cerebrovascular disorders  n ( % ),C0007820
-1,cerebrovascular disease  n ( % ),C0007820
-1,central / eastern europe and russia hr ( nmbr % cl ),C0015177;C0205099;C0682369;C1707877;C1879652
-1,central / eastern europe / russia,C0015177;C0035970;C0205099;C0682369;C1707877;C1879652
-1,celecoxib ( n = nmbr ),C0053917;C0538927;C1334884
-1,ccv history / condition at baseline,C0168634;C0683519;C1442488
-1,ccbs  ( % ),C0006684
-1,caucasian ethnicity,C0007457;C0015031;C0043157;C0243103
-1,carotid stenosis,C0007282
-1,cardiovascular medications  %,C0007220
-1,cardiovascular medications,C0007220
-1,cardiovascular inclusion criteriat,C0007226;C0007637;C1512693;C3887460
-1,cardiovascular hospitalization,C0007226;C0019993;C3887460
-1,cardiovascular disease,C0007222
-1,cardiovascular and respiratory,C0007226;C3887460
-1,cardiac resynchronization therapy,C1167956
-1,cardiac history  %,C0018787;C0019664;C0019665;C0262512;C0262926;C1522601;C1705255;C2004062
-1,cardiac - biomarker status — no . / total no . ( % ) $,C0005516;C0018787;C0449438;C0449442;C1271630;C1522601;C1999091;C2735302
-1,cangrelor  %,C1121991
-1,candesartan nmbr / nmbr,C0053917;C0717550;C1334884
-1,cancer ( n = nmbr ),C0006826;C0053917;C0998265;C1306459;C1334884
-1,canakinumab,C2718773
-1,calcium channel blockers  n ( % ),C0006684;C2757014
-1,calcium channel antagonists  n ( % ),C0006684;C2757014
-1,calcium antagonists  n ( % ),C0006684
-1,calcium - channel blockers ( % ),C0006684;C2757014
-1,calcium - channel blocker ( ratelowering ),C0006684;C3536851;C4521885
-1,cad history and risk factors  n ( % ),C0019664;C0019665;C0262512;C0262926;C1504769;C1705255;C2004062;C2239547;C3813548;C4284121
-1,cad and abi < nmbr - nmbr §,C1504769;C2239547;C3813548;C4284121
-1,cabg surgery,C0010055;C0038894;C0038895;C0543467;C1274039
-1,cabg or pci,C0010055
-1,cabg > nmbr month ago,C0010055;C0053917;C0332177;C0439231;C1334884
-1,c - peptide  median ( ql  qnmbr )  nmol / l,C0006558;C0439282;C0549183;C0876920;C2347635;C2348144;C2939193
-1,bursitis,C0006444
-1,bronchitis,C0006277
-1,both ptca and cabg,C2936173
-1,bosentan ( n = nmbr ),C0053917;C0252643;C1334884
-1,body mass index > nmbr kg / mnmbr  n ( % ),C0005893;C0022718;C0053917;C0439209;C0578022;C1305855;C1334884;C4054209
-1,body mass  kg,C0022718;C0439209;C0518010;C4054209
-1,body - mass index  !  waist - to - hip ratio,C0005893;C0205682;C0578022;C1305855
